Complaint_ID,Customer_ID,Complaint_Date,Category,Channel,Resolution_TAT_Days,CSAT_Score
CMP_0003001,CUST_04116,2022-09-26,KYC,Phone,2,5
CMP_0003002,CUST_02504,2022-03-02,Fees,Branch,9,3
CMP_0003003,CUST_02698,2022-10-23,Service,Digital,10,4
CMP_0003004,CUST_09863,2024-04-19,Service,Digital,4,4
CMP_0003005,CUST_03995,2023-09-10,KYC,Digital,8,3
CMP_0003006,CUST_06345,2022-03-24,KYC,Branch,3,4
CMP_0003007,CUST_08791,2025-04-17,Fees,Phone,1,2
CMP_0003008,CUST_07052,2025-09-14,Service,Digital,7,1
CMP_0003009,CUST_00880,2022-03-01,Fees,Branch,6,4
CMP_0003010,CUST_01332,2025-02-08,KYC,Phone,10,5
CMP_0003011,CUST_02062,2025-01-16,Fees,Phone,1,4
CMP_0003012,CUST_09441,2022-11-22,Fees,Branch,6,4
CMP_0003013,CUST_03436,2025-08-09,Service,Branch,3,5
CMP_0003014,CUST_02422,2022-07-08,Fees,Digital,5,4
CMP_0003015,CUST_01135,2024-05-31,Fraud,Digital,10,2
CMP_0003016,CUST_04086,2024-01-08,Fraud,Branch,12,4
CMP_0003017,CUST_00236,2025-01-06,Fees,Branch,2,5
CMP_0003018,CUST_05489,2024-03-22,Service,Branch,2,5
CMP_0003019,CUST_04303,2024-10-06,Fees,Digital,47,2
CMP_0003020,CUST_06249,2024-07-30,Service,Digital,10,2
CMP_0003021,CUST_04172,2025-03-10,Fees,Digital,73,5
CMP_0003022,CUST_07698,2023-04-13,KYC,Phone,5,3
CMP_0003023,CUST_04893,2024-05-13,Service,Digital,4,3
CMP_0003024,CUST_09540,2026-06-13,Service,Branch,4,3
CMP_0003025,CUST_01585,2023-02-12,Service,Branch,5,4
CMP_0003026,CUST_08624,2024-02-08,Service,Phone,2,1
CMP_0003027,CUST_08834,2025-11-05,KYC,Phone,3,5
CMP_0003028,CUST_00981,2023-08-03,Service,Digital,11,5
CMP_0003029,CUST_07993,2022-11-16,Service,Phone,6,3
CMP_0003030,CUST_04002,2024-08-10,Fees,Phone,5,4
CMP_0003031,CUST_09501,2022-01-31,Fees,Branch,6,4
CMP_0003032,CUST_03629,2024-10-06,Service,Digital,2,4
CMP_0003033,CUST_04981,2023-02-10,Service,Phone,4,5
CMP_0003034,CUST_08169,2023-11-28,Fees,Phone,5,3
CMP_0003035,CUST_07438,2026-05-04,Fees,Phone,10,5
CMP_0003036,CUST_00456,2023-10-19,Fees,Digital,18,3
CMP_0003037,CUST_04195,2024-06-25,Service,Branch,25,3
CMP_0003038,CUST_02861,2023-04-28,Fees,Phone,3,5
CMP_0003039,CUST_09414,2022-02-03,Service,Digital,4,4
CMP_0003040,CUST_10059,2025-02-20,Service,Digital,5,4
CMP_0003041,CUST_00808,2023-06-26,Fees,Phone,20,5
CMP_0003042,CUST_09150,2024-10-11,Service,Branch,1,5
CMP_0003043,CUST_00231,2026-01-09,Service,Branch,4,4
CMP_0003044,CUST_06786,2023-03-30,KYC,Branch,5,4
CMP_0003045,CUST_07529,2022-06-29,Service,Digital,7,4
CMP_0003046,CUST_09670,2024-04-04,Service,Phone,7,5
CMP_0003047,CUST_02186,2024-04-28,Fees,Phone,2,4
CMP_0003048,CUST_01410,2024-08-27,Service,Branch,8,2
CMP_0003049,CUST_02634,2024-05-12,Fees,Digital,5,4
CMP_0003050,CUST_07221,2023-03-28,Fraud,Branch,6,3
CMP_0003051,CUST_02576,2025-03-04,Fees,Branch,10,3
CMP_0003052,CUST_07861,2023-05-19,Fees,Branch,4,3
CMP_0003053,CUST_00483,2023-04-07,Fees,Digital,1,5
CMP_0003054,CUST_04595,2024-06-24,Service,Digital,16,3
CMP_0003055,CUST_08079,2023-05-08,Fees,Branch,9,4
CMP_0003056,CUST_05758,2026-01-27,KYC,Digital,7,5
CMP_0003057,CUST_06874,2024-11-29,Service,Phone,15,5
CMP_0003058,CUST_09216,2023-11-24,KYC,Phone,11,4
CMP_0003059,CUST_02575,2023-04-11,Fraud,Branch,8,5
CMP_0003060,CUST_03526,2023-07-11,Fees,Branch,5,5
CMP_0003061,CUST_05835,2024-02-18,Fees,Branch,10,2
CMP_0003062,CUST_02198,2024-02-19,Fees,Digital,11,2
CMP_0003063,CUST_10080,2025-02-25,Fees,Digital,3,5
CMP_0003064,CUST_05545,2024-08-11,Fraud,Phone,7,4
CMP_0003065,CUST_08372,2023-10-15,Service,Phone,9,1
CMP_0003066,CUST_06848,2026-05-07,Service,Phone,4,2
CMP_0003067,CUST_08396,2022-05-06,Fees,Branch,5,3
CMP_0003068,CUST_04108,2025-04-09,Service,Digital,12,4
CMP_0003069,CUST_02695,2024-09-23,KYC,Branch,8,5
CMP_0003070,CUST_02279,2024-11-04,Service,Digital,1,3
CMP_0003071,CUST_00778,2022-01-30,Service,Phone,16,5
CMP_0003072,CUST_03581,2022-11-25,Service,Digital,5,2
CMP_0003073,CUST_08757,2024-04-06,Fraud,Branch,4,5
CMP_0003074,CUST_06113,2024-06-19,Fees,Branch,3,5
CMP_0003075,CUST_10175,2026-04-27,Fees,Phone,4,4
CMP_0003076,CUST_07121,2025-06-01,Service,Digital,3,3
CMP_0003077,CUST_04823,2022-08-21,Fees,Digital,39,2
CMP_0003078,CUST_02810,2022-03-12,Service,Digital,2,5
CMP_0003079,CUST_04989,2024-01-18,Service,Phone,2,4
CMP_0003080,CUST_09264,2022-10-31,Fees,Phone,1,4
CMP_0003081,CUST_00443,2023-09-11,Service,Digital,10,3
CMP_0003082,CUST_06686,2022-06-18,Fees,Branch,6,4
CMP_0003083,CUST_09661,2023-02-15,KYC,Phone,4,4
CMP_0003084,CUST_02073,2022-06-25,KYC,Phone,4,3
CMP_0003085,CUST_08583,2022-07-30,Fees,Phone,10,5
CMP_0003086,CUST_01053,2026-01-19,Fees,Digital,4,4
CMP_0003087,CUST_03478,2024-04-02,KYC,Branch,10,5
CMP_0003088,CUST_04778,2026-08-02,Fraud,Phone,5,3
CMP_0003089,CUST_05217,2025-02-07,Service,Phone,7,3
CMP_0003090,CUST_02250,2024-04-11,Fees,Phone,1,5
CMP_0003091,CUST_06499,2024-06-20,KYC,Digital,9,4
CMP_0003092,CUST_00431,2026-03-17,Service,Digital,6,1
CMP_0003093,CUST_06720,2023-01-21,Fees,Digital,15,3
CMP_0003094,CUST_07725,2023-05-24,Fees,Phone,11,5
CMP_0003095,CUST_03049,2023-07-13,Fees,Digital,5,4
CMP_0003096,CUST_04395,2024-09-21,Fees,Digital,9,3
CMP_0003097,CUST_09519,2023-12-26,KYC,Phone,6,4
CMP_0003098,CUST_10194,2023-10-13,Service,Phone,11,5
CMP_0003099,CUST_01358,2025-10-19,Service,Phone,6,4
CMP_0003100,CUST_03245,2025-05-13,Service,Phone,5,4
CMP_0003101,CUST_05005,2025-12-15,Service,Branch,11,4
CMP_0003102,CUST_09488,2024-03-03,Service,Branch,7,3
CMP_0003103,CUST_07177,2022-06-27,KYC,Digital,5,4
CMP_0003104,CUST_08476,2022-01-26,Fees,Digital,8,1
CMP_0003105,CUST_01453,2023-11-05,Fees,Phone,9,5
CMP_0003106,CUST_08369,2026-02-21,Service,Digital,1,3
CMP_0003107,CUST_06357,2025-08-22,Fraud,Phone,7,3
CMP_0003108,CUST_08305,2023-10-29,Fees,Digital,15,4
CMP_0003109,CUST_09494,2025-08-25,KYC,Phone,10,4
CMP_0003110,CUST_09877,2024-08-07,Service,Digital,11,4
CMP_0003111,CUST_02044,2026-06-27,Service,Digital,7,5
CMP_0003112,CUST_01485,2023-07-31,Service,Digital,8,4
CMP_0003113,CUST_07708,2023-01-14,Fraud,Digital,1,5
CMP_0003114,CUST_08279,2024-01-26,KYC,Branch,7,4
CMP_0003115,CUST_09454,2025-09-20,Service,Phone,15,1
CMP_0003116,CUST_03821,2023-07-07,KYC,Phone,20,3
CMP_0003117,CUST_10152,2025-09-28,Service,Branch,8,5
CMP_0003118,CUST_04273,2022-03-22,Fees,Branch,8,5
CMP_0003119,CUST_09634,2022-12-21,Service,Phone,8,3
CMP_0003120,CUST_02565,2024-12-04,Fees,Digital,3,5
CMP_0003121,CUST_06103,2026-05-13,Fees,Branch,6,4
CMP_0003122,CUST_01269,2023-12-21,Fees,Phone,5,4
CMP_0003123,CUST_08984,2026-01-07,Fees,Branch,9,5
CMP_0003124,CUST_05974,2023-04-30,KYC,Phone,8,2
CMP_0003125,CUST_00519,2022-09-19,KYC,Phone,6,4
CMP_0003126,CUST_01954,2025-08-04,Service,Phone,7,5
CMP_0003127,CUST_08917,2022-01-17,Fraud,Digital,10,4
CMP_0003128,CUST_00009,2024-10-03,Service,Phone,9,5
CMP_0003129,CUST_09373,2022-07-11,Service,Phone,2,5
CMP_0003130,CUST_00264,2024-10-10,Service,Branch,20,5
CMP_0003131,CUST_05657,2026-05-14,Service,Phone,6,5
CMP_0003132,CUST_08767,2026-06-15,Fees,Digital,8,4
CMP_0003133,CUST_08237,2022-07-05,Fees,Branch,4,2
CMP_0003134,CUST_05216,2023-05-28,Service,Phone,3,5
CMP_0003135,CUST_07522,2025-02-19,Fees,Digital,1,4
CMP_0003136,CUST_06777,2023-02-08,Fees,Phone,2,4
CMP_0003137,CUST_06491,2023-05-28,Service,Phone,1,4
CMP_0003138,CUST_07596,2022-06-12,Service,Digital,7,2
CMP_0003139,CUST_06510,2025-04-25,Service,Branch,3,3
CMP_0003140,CUST_08311,2023-06-24,Service,Branch,1,5
CMP_0003141,CUST_09379,2026-03-19,Service,Branch,3,4
CMP_0003142,CUST_08661,2022-04-30,Service,Digital,9,5
CMP_0003143,CUST_08205,2024-04-21,Service,Digital,4,1
CMP_0003144,CUST_03267,2025-03-29,Fraud,Digital,2,4
CMP_0003145,CUST_08365,2024-06-16,Fees,Digital,4,3
CMP_0003146,CUST_00273,2022-11-04,Fraud,Phone,5,4
CMP_0003147,CUST_08555,2022-12-15,Fees,Digital,4,5
CMP_0003148,CUST_06815,2022-05-12,Service,Digital,2,3
CMP_0003149,CUST_00049,2025-12-28,Service,Branch,3,3
CMP_0003150,CUST_05823,2024-04-18,Fees,Digital,10,4
CMP_0003151,CUST_04589,2025-07-04,Service,Branch,4,5
CMP_0003152,CUST_09422,2025-02-16,Fraud,Phone,6,5
CMP_0003153,CUST_06467,2026-05-23,Fees,Digital,5,4
CMP_0003154,CUST_05857,2023-10-26,Service,Branch,1,5
CMP_0003155,CUST_01671,2024-07-04,Fees,Branch,6,3
CMP_0003156,CUST_07667,2025-07-23,Fees,Phone,4,3
CMP_0003157,CUST_06519,2024-03-22,Service,Digital,4,3
CMP_0003158,CUST_01295,2025-06-07,Service,Phone,2,5
CMP_0003159,CUST_06584,2023-12-18,Service,Branch,10,4
CMP_0003160,CUST_07537,2023-05-21,Fraud,Branch,2,3
CMP_0003161,CUST_09266,2023-06-10,Fees,Branch,33,1
CMP_0003162,CUST_00916,2026-05-17,Service,Digital,1,4
CMP_0003163,CUST_04598,2022-12-16,Fraud,Phone,3,5
CMP_0003164,CUST_01056,2025-08-12,Fees,Branch,1,2
CMP_0003165,CUST_09819,2022-12-16,Fees,Branch,3,4
CMP_0003166,CUST_09745,2022-03-07,KYC,Phone,1,5
CMP_0003167,CUST_05684,2024-05-28,Service,Digital,7,3
CMP_0003168,CUST_05189,2025-11-10,KYC,Branch,14,2
CMP_0003169,CUST_00748,2026-02-15,Fees,Phone,2,5
CMP_0003170,CUST_02210,2023-08-08,Service,Branch,4,4
CMP_0003171,CUST_03037,2023-01-16,KYC,Digital,8,4
CMP_0003172,CUST_08753,2025-02-19,Service,Branch,5,3
CMP_0003173,CUST_01439,2025-11-05,Service,Phone,3,4
CMP_0003174,CUST_04711,2022-10-17,Fees,Phone,1,4
CMP_0003175,CUST_08194,2022-12-01,Service,Digital,3,4
CMP_0003176,CUST_06844,2022-10-05,Fraud,Phone,3,3
CMP_0003177,CUST_03336,2023-07-01,Service,Branch,7,3
CMP_0003178,CUST_03507,2024-06-27,Fees,Digital,5,3
CMP_0003179,CUST_02058,2025-07-30,Fees,Phone,3,4
CMP_0003180,CUST_04944,2022-05-30,KYC,Digital,3,4
CMP_0003181,CUST_10074,2022-04-11,Service,Phone,3,5
CMP_0003182,CUST_01071,2026-01-29,Fees,Digital,5,4
CMP_0003183,CUST_07643,2023-09-20,Service,Phone,1,2
CMP_0003184,CUST_00788,2026-06-21,KYC,Phone,11,2
CMP_0003185,CUST_01275,2024-05-08,Service,Phone,6,5
CMP_0003186,CUST_02638,2025-06-12,Fees,Phone,22,5
CMP_0003187,CUST_07553,2025-06-21,Service,Branch,3,1
CMP_0003188,CUST_02263,2025-08-18,KYC,Branch,2,4
CMP_0003189,CUST_02095,2026-06-17,Service,Branch,58,4
CMP_0003190,CUST_06286,2026-07-14,Fees,Digital,2,1
CMP_0003191,CUST_09585,2024-05-08,Service,Branch,7,3
CMP_0003192,CUST_00590,2022-03-13,Fees,Phone,5,5
CMP_0003193,CUST_10013,2025-03-28,Fees,Digital,10,4
CMP_0003194,CUST_01481,2025-09-01,Fees,Phone,22,2
CMP_0003195,CUST_05543,2022-08-30,Service,Digital,1,5
CMP_0003196,CUST_06015,2023-08-29,Fees,Branch,7,4
CMP_0003197,CUST_01256,2022-09-07,Service,Phone,10,3
CMP_0003198,CUST_00989,2026-04-02,Service,Branch,23,5
CMP_0003199,CUST_04348,2025-07-02,Fees,Branch,10,2
CMP_0003200,CUST_09159,2024-07-29,Fees,Phone,3,5
CMP_0003201,CUST_06900,2022-12-29,Fees,Branch,4,4
CMP_0003202,CUST_07579,2022-01-03,KYC,Digital,3,4
CMP_0003203,CUST_00115,2024-11-14,Fees,Digital,5,5
CMP_0003204,CUST_07110,2024-09-24,Service,Digital,3,4
CMP_0003205,CUST_02802,2025-10-03,Service,Digital,7,5
CMP_0003206,CUST_07193,2026-01-30,Fees,Branch,6,4
CMP_0003207,CUST_00058,2022-01-28,Service,Branch,10,4
CMP_0003208,CUST_03129,2024-07-05,Service,Branch,7,1
CMP_0003209,CUST_03430,2023-08-24,Fraud,Digital,6,4
CMP_0003210,CUST_09345,2025-05-14,KYC,Digital,17,4
CMP_0003211,CUST_05311,2024-10-19,Service,Phone,9,5
CMP_0003212,CUST_05202,2024-12-10,KYC,Phone,18,5
CMP_0003213,CUST_01067,2026-06-15,Fees,Digital,2,4
CMP_0003214,CUST_07998,2024-08-27,Fees,Branch,4,2
CMP_0003215,CUST_07083,2023-09-06,Service,Phone,9,5
CMP_0003216,CUST_06619,2024-04-14,Service,Phone,6,3
CMP_0003217,CUST_08568,2024-06-11,Fees,Branch,7,4
CMP_0003218,CUST_09000,2022-05-08,Fraud,Branch,8,5
CMP_0003219,CUST_02864,2022-03-29,Service,Phone,8,3
CMP_0003220,CUST_01823,2024-09-04,Fees,Branch,3,2
CMP_0003221,CUST_05244,2023-10-14,Fees,Digital,4,3
CMP_0003222,CUST_05683,2023-01-03,Fees,Phone,26,2
CMP_0003223,CUST_04933,2024-08-01,Service,Phone,11,4
CMP_0003224,CUST_07629,2025-09-19,Fees,Branch,12,5
CMP_0003225,CUST_01603,2022-04-05,Fees,Phone,3,5
CMP_0003226,CUST_03232,2023-04-27,Service,Digital,1,5
CMP_0003227,CUST_05150,2025-06-10,Fees,Digital,8,1
CMP_0003228,CUST_02041,2023-10-28,KYC,Digital,7,5
CMP_0003229,CUST_06483,2026-07-16,Service,Branch,2,1
CMP_0003230,CUST_00472,2022-10-12,Service,Phone,2,3
CMP_0003231,CUST_09488,2024-07-06,Fees,Phone,5,4
CMP_0003232,CUST_06953,2024-01-08,Fees,Phone,4,3
CMP_0003233,CUST_10194,2023-06-18,Service,Phone,8,3
CMP_0003234,CUST_04349,2022-09-19,Fees,Branch,5,4
CMP_0003235,CUST_01389,2023-02-19,Fraud,Digital,32,2
CMP_0003236,CUST_03789,2023-06-28,Service,Branch,17,2
CMP_0003237,CUST_00071,2022-10-12,Fees,Branch,1,5
CMP_0003238,CUST_00974,2022-03-01,Fees,Phone,4,5
CMP_0003239,CUST_05232,2024-05-15,KYC,Phone,7,5
CMP_0003240,CUST_02059,2026-05-01,KYC,Branch,7,3
CMP_0003241,CUST_02547,2025-09-09,Fees,Phone,8,4
CMP_0003242,CUST_00964,2024-09-02,KYC,Phone,2,5
CMP_0003243,CUST_03107,2023-12-19,Fees,Phone,14,5
CMP_0003244,CUST_07837,2023-10-03,Fees,Branch,2,4
CMP_0003245,CUST_07827,2026-06-21,Service,Branch,5,5
CMP_0003246,CUST_08062,2023-03-17,KYC,Digital,1,4
CMP_0003247,CUST_01048,2025-01-02,Fees,Phone,1,4
CMP_0003248,CUST_03357,2025-05-26,Service,Digital,4,3
CMP_0003249,CUST_10074,2025-05-18,Service,Phone,7,2
CMP_0003250,CUST_03663,2025-04-24,Service,Digital,13,4
CMP_0003251,CUST_07371,2024-12-23,KYC,Phone,6,5
CMP_0003252,CUST_04213,2026-03-21,KYC,Digital,5,5
CMP_0003253,CUST_00829,2024-06-01,Fees,Digital,7,1
CMP_0003254,CUST_02594,2024-10-06,Fees,Digital,4,4
CMP_0003255,CUST_03867,2023-08-01,Service,Branch,3,4
CMP_0003256,CUST_04578,2023-05-02,Service,Phone,3,2
CMP_0003257,CUST_04451,2025-10-28,KYC,Digital,2,4
CMP_0003258,CUST_09462,2026-02-14,Service,Digital,5,4
CMP_0003259,CUST_07518,2026-04-12,Fees,Branch,12,4
CMP_0003260,CUST_01982,2022-07-16,Service,Branch,4,4
CMP_0003261,CUST_00415,2023-08-01,Service,Digital,8,3
CMP_0003262,CUST_05348,2022-06-01,Service,Digital,2,4
CMP_0003263,CUST_09362,2023-11-08,Fees,Digital,8,5
CMP_0003264,CUST_04237,2024-11-30,Service,Phone,29,3
CMP_0003265,CUST_07268,2022-01-02,Service,Digital,6,3
CMP_0003266,CUST_08875,2026-05-12,Service,Digital,12,5
CMP_0003267,CUST_01167,2022-08-23,KYC,Digital,19,5
CMP_0003268,CUST_03142,2022-08-03,Fees,Digital,15,4
CMP_0003269,CUST_02488,2025-09-21,Service,Phone,4,4
CMP_0003270,CUST_00955,2024-06-18,Service,Branch,3,2
CMP_0003271,CUST_05066,2026-02-27,Service,Branch,1,4
CMP_0003272,CUST_01262,2026-06-19,Service,Branch,10,4
CMP_0003273,CUST_06221,2026-07-01,Fees,Digital,3,4
CMP_0003274,CUST_06051,2022-06-06,KYC,Phone,9,3
CMP_0003275,CUST_10085,2025-08-13,Fraud,Phone,10,5
CMP_0003276,CUST_01985,2023-05-25,Fees,Phone,2,5
CMP_0003277,CUST_01616,2024-07-11,KYC,Branch,5,4
CMP_0003278,CUST_01129,2023-11-15,Service,Digital,1,5
CMP_0003279,CUST_00387,2026-08-03,Service,Phone,6,5
CMP_0003280,CUST_03734,2024-03-01,Service,Digital,6,5
CMP_0003281,CUST_02685,2022-07-23,Fees,Digital,16,4
CMP_0003282,CUST_05190,2024-10-04,Fraud,Digital,15,5
CMP_0003283,CUST_08288,2026-06-13,Service,Phone,10,4
CMP_0003284,CUST_08918,2025-05-07,Service,Phone,7,4
CMP_0003285,CUST_07336,2022-10-29,KYC,Digital,6,3
CMP_0003286,CUST_03551,2024-11-15,Fees,Digital,8,4
CMP_0003287,CUST_07249,2023-05-21,Fees,Phone,9,3
CMP_0003288,CUST_07286,2023-09-05,Fees,Branch,2,5
CMP_0003289,CUST_00259,2024-05-23,Service,Branch,16,5
CMP_0003290,CUST_06199,2025-01-17,KYC,Branch,14,2
CMP_0003291,CUST_04681,2024-10-04,Fees,Branch,9,4
CMP_0003292,CUST_04120,2022-11-13,Fees,Branch,8,3
CMP_0003293,CUST_07113,2025-05-17,KYC,Digital,8,5
CMP_0003294,CUST_09646,2022-02-16,Fees,Branch,5,5
CMP_0003295,CUST_00429,2024-10-30,KYC,Branch,4,4
CMP_0003296,CUST_04098,2023-10-07,KYC,Branch,69,5
CMP_0003297,CUST_00799,2026-04-01,Fraud,Digital,7,2
CMP_0003298,CUST_03835,2022-05-20,Fees,Branch,1,4
CMP_0003299,CUST_08711,2024-02-11,Fees,Phone,4,4
CMP_0003300,CUST_07579,2025-09-25,Fees,Digital,9,3
CMP_0003301,CUST_04673,2025-12-15,KYC,Digital,2,3
CMP_0003302,CUST_00471,2026-04-22,Fees,Phone,4,5
CMP_0003303,CUST_02679,2025-09-06,KYC,Digital,1,4
CMP_0003304,CUST_00259,2022-12-23,Service,Digital,2,4
CMP_0003305,CUST_04264,2023-12-04,Fees,Branch,5,3
CMP_0003306,CUST_04197,2026-05-05,Service,Phone,3,1
CMP_0003307,CUST_02518,2024-04-28,Fees,Branch,7,4
CMP_0003308,CUST_08245,2026-08-07,Service,Phone,4,4
CMP_0003309,CUST_07079,2025-07-11,Fraud,Phone,4,5
CMP_0003310,CUST_01724,2022-02-19,KYC,Digital,4,5
CMP_0003311,CUST_00077,2024-08-07,Service,Branch,4,3
CMP_0003312,CUST_05791,2025-08-25,Service,Digital,5,5
CMP_0003313,CUST_08705,2022-02-20,Service,Phone,9,5
CMP_0003314,CUST_01609,2022-09-23,Service,Digital,8,3
CMP_0003315,CUST_06426,2025-08-04,Service,Digital,4,4
CMP_0003316,CUST_04784,2022-10-30,KYC,Phone,5,5
CMP_0003317,CUST_04366,2023-02-09,KYC,Branch,10,4
CMP_0003318,CUST_02480,2026-07-04,Service,Digital,5,3
CMP_0003319,CUST_07778,2022-02-27,Fees,Phone,14,5
CMP_0003320,CUST_07036,2023-02-01,Service,Branch,4,5
CMP_0003321,CUST_05135,2025-02-13,Service,Phone,6,3
CMP_0003322,CUST_06341,2023-10-02,Service,Phone,5,3
CMP_0003323,CUST_05542,2023-11-18,Fees,Branch,8,5
CMP_0003324,CUST_09365,2023-07-08,KYC,Phone,11,5
CMP_0003325,CUST_00629,2022-05-20,Service,Phone,7,4
CMP_0003326,CUST_05734,2025-11-09,Fees,Branch,42,4
CMP_0003327,CUST_09111,2023-06-11,Service,Digital,5,5
CMP_0003328,CUST_07027,2025-01-07,Fees,Phone,6,4
CMP_0003329,CUST_08850,2022-04-29,Service,Digital,3,4
CMP_0003330,CUST_02225,2023-11-09,Fees,Phone,14,4
CMP_0003331,CUST_05047,2022-03-10,Service,Phone,9,3
CMP_0003332,CUST_01920,2026-01-31,Fraud,Digital,6,3
CMP_0003333,CUST_06662,2022-05-15,Fraud,Digital,7,3
CMP_0003334,CUST_10031,2025-07-08,Service,Branch,7,4
CMP_0003335,CUST_05155,2025-01-12,Service,Phone,10,4
CMP_0003336,CUST_03490,2025-06-13,Fees,Digital,4,4
CMP_0003337,CUST_02099,2022-09-26,KYC,Branch,5,5
CMP_0003338,CUST_03605,2024-02-16,Service,Digital,3,4
CMP_0003339,CUST_01711,2026-02-10,Service,Branch,3,3
CMP_0003340,CUST_09897,2024-01-29,Fees,Branch,2,4
CMP_0003341,CUST_03120,2024-02-06,KYC,Digital,1,4
CMP_0003342,CUST_09562,2023-03-07,Fees,Digital,7,2
CMP_0003343,CUST_10040,2025-12-14,Service,Phone,1,5
CMP_0003344,CUST_06728,2025-07-10,Service,Branch,1,4
CMP_0003345,CUST_01541,2026-03-08,Fees,Phone,4,5
CMP_0003346,CUST_06565,2022-12-06,Service,Phone,5,3
CMP_0003347,CUST_02799,2022-03-10,KYC,Branch,7,4
CMP_0003348,CUST_01644,2023-02-22,Service,Phone,12,4
CMP_0003349,CUST_00994,2025-03-02,Service,Phone,1,4
CMP_0003350,CUST_07808,2022-12-19,KYC,Branch,4,5
CMP_0003351,CUST_03929,2023-01-31,Fees,Phone,14,2
CMP_0003352,CUST_07807,2024-04-30,KYC,Digital,9,2
CMP_0003353,CUST_04036,2024-10-01,Service,Phone,4,3
CMP_0003354,CUST_00377,2024-11-09,Service,Phone,4,4
CMP_0003355,CUST_04301,2025-08-18,Service,Branch,9,3
CMP_0003356,CUST_08931,2023-08-30,Service,Digital,8,4
CMP_0003357,CUST_02251,2025-03-14,Fees,Digital,3,5
CMP_0003358,CUST_03492,2023-05-15,Service,Digital,3,5
CMP_0003359,CUST_03954,2025-04-05,Service,Phone,7,4
CMP_0003360,CUST_08919,2022-10-30,Service,Branch,9,5
CMP_0003361,CUST_00596,2024-01-22,Fees,Phone,3,2
CMP_0003362,CUST_03772,2025-01-24,Service,Branch,4,3
CMP_0003363,CUST_08365,2023-08-09,KYC,Branch,7,4
CMP_0003364,CUST_04035,2026-04-13,Service,Branch,3,4
CMP_0003365,CUST_08629,2023-02-01,Service,Phone,1,2
CMP_0003366,CUST_08374,2025-11-12,KYC,Branch,7,1
CMP_0003367,CUST_06459,2022-05-16,Fraud,Phone,12,3
CMP_0003368,CUST_02295,2022-02-19,Service,Digital,9,4
CMP_0003369,CUST_09051,2022-07-23,KYC,Phone,4,4
CMP_0003370,CUST_03535,2024-05-28,Service,Digital,3,2
CMP_0003371,CUST_01464,2025-03-20,KYC,Phone,3,4
CMP_0003372,CUST_04103,2024-06-22,Service,Branch,2,4
CMP_0003373,CUST_05662,2022-08-08,Fees,Branch,7,3
CMP_0003374,CUST_08250,2022-07-13,Fees,Digital,9,4
CMP_0003375,CUST_01002,2023-07-07,Service,Phone,13,3
CMP_0003376,CUST_00431,2022-09-26,KYC,Phone,8,3
CMP_0003377,CUST_02576,2026-04-25,Service,Digital,4,4
CMP_0003378,CUST_06321,2023-07-10,Service,Phone,4,3
CMP_0003379,CUST_03811,2025-02-24,Fees,Phone,6,1
CMP_0003380,CUST_04164,2026-03-10,Service,Digital,7,3
CMP_0003381,CUST_06062,2024-02-20,Service,Digital,4,2
CMP_0003382,CUST_02409,2026-05-30,Service,Branch,1,5
CMP_0003383,CUST_03498,2026-05-08,Fraud,Phone,1,4
CMP_0003384,CUST_05231,2022-05-12,Service,Digital,1,5
CMP_0003385,CUST_06221,2024-08-21,KYC,Branch,14,2
CMP_0003386,CUST_08885,2025-08-29,Fraud,Branch,1,3
CMP_0003387,CUST_08443,2024-10-21,Service,Digital,9,3
CMP_0003388,CUST_08476,2024-05-15,Fees,Branch,10,3
CMP_0003389,CUST_00264,2024-01-18,Fees,Digital,23,2
CMP_0003390,CUST_02308,2025-11-01,Service,Digital,5,3
CMP_0003391,CUST_05794,2026-05-17,Service,Digital,6,5
CMP_0003392,CUST_01770,2023-05-05,Fraud,Phone,4,5
CMP_0003393,CUST_01161,2022-02-18,Fees,Phone,4,4
CMP_0003394,CUST_08730,2026-03-20,Service,Branch,3,5
CMP_0003395,CUST_08879,2024-01-27,Fees,Phone,2,5
CMP_0003396,CUST_03403,2025-04-19,Service,Branch,4,4
CMP_0003397,CUST_01166,2022-07-14,Service,Phone,7,5
CMP_0003398,CUST_00403,2023-03-15,Fees,Branch,7,3
CMP_0003399,CUST_02945,2026-01-19,Fraud,Branch,3,4
CMP_0003400,CUST_01086,2024-08-28,KYC,Digital,9,3
CMP_0003401,CUST_00255,2022-03-03,KYC,Phone,9,5
CMP_0003402,CUST_05205,2023-05-27,KYC,Phone,9,5
CMP_0003403,CUST_01830,2024-08-24,Fraud,Phone,7,5
CMP_0003404,CUST_05078,2026-03-10,Service,Digital,2,5
CMP_0003405,CUST_04059,2024-03-12,Service,Digital,3,5
CMP_0003406,CUST_03787,2024-05-10,Service,Digital,55,5
CMP_0003407,CUST_06375,2026-02-23,KYC,Digital,9,2
CMP_0003408,CUST_01232,2023-05-27,KYC,Phone,9,2
CMP_0003409,CUST_09310,2024-11-08,KYC,Branch,6,5
CMP_0003410,CUST_08464,2025-03-18,Fraud,Digital,18,4
CMP_0003411,CUST_05710,2023-02-13,Fees,Digital,6,5
CMP_0003412,CUST_04293,2025-05-08,Service,Branch,9,5
CMP_0003413,CUST_01565,2025-04-08,KYC,Digital,6,5
CMP_0003414,CUST_05059,2022-01-13,Fees,Branch,41,5
