Loan_ID,Customer_ID,Product,Disbursement_Date,Loan_Amount,Interest_Rate,Tenure,DPD_Days,NPA_Flag,NPA_Flag_raw
LOAN_0001576,CUST_04417,Auto,2023-02-11,2199276.48,12.08,60,7,N,N
LOAN_0001577,CUST_01820,Personal,2026-02-13,104053.8,12.28,60,0,N,N
LOAN_0001578,CUST_08635,Education,2021-09-09,1327329.38,12.41,120,15,N,N
LOAN_0001579,CUST_06186,Auto,2025-08-26,1472103.2,12.4,48,8,N,N
LOAN_0001580,CUST_06693,Home,2021-04-07,8950161.94,8.35,180,8,N,N
LOAN_0001581,CUST_03418,Auto,2026-02-05,2210780.87,10.97,72,4,N,N
LOAN_0001582,CUST_07055,Auto,2021-10-23,1140387.54,12.75,60,4,N,N
LOAN_0001583,CUST_01608,Personal,2022-10-29,296498.34,12.95,24,0,N,N
LOAN_0001584,CUST_03828,Auto,2022-05-03,572814.9,10.9,60,8,N,N
LOAN_0001585,CUST_02343,Personal,2025-01-24,939481.25,13.29,48,5,N,N
LOAN_0001586,CUST_07721,Home,2022-03-13,9958304.76,10.01,120,1,N,N
LOAN_0001587,CUST_04006,Home,2021-03-24,3392138.58,8.69,300,22,N,N
LOAN_0001588,CUST_09491,Home,2025-04-08,6983283.04,10.21,300,1,N,N
LOAN_0001589,CUST_01738,Personal,2023-03-12,802307.57,13.97,60,1,N,N
LOAN_0001590,CUST_05443,Personal,2022-08-28,910142.16,11.73,36,1,N,N
LOAN_0001591,CUST_00760,Auto,2022-04-27,910287.78,8.81,72,11,N,N
LOAN_0001592,CUST_02769,Personal,2024-04-12,631108.13,17.57,36,2,N,N
LOAN_0001593,CUST_05002,Home,2026-01-09,4771745.45,9.96,180,16,N,N
LOAN_0001594,CUST_00401,Personal,2026-07-13,1228853.08,12.96,60,1,N,N
LOAN_0001595,CUST_02347,Auto,2024-04-27,1584132.76,11.76,60,2,N,N
LOAN_0001596,CUST_05609,Home,2022-03-01,2428026.31,9.52,120,14,N,N
LOAN_0001597,CUST_09071,Home,2022-02-15,7507839.88,10.16,120,11,N,N
LOAN_0001598,CUST_03215,Home,2022-10-16,6414306.47,9.34,180,7,N,N
LOAN_0001599,CUST_08362,Home,2023-06-23,6017964.08,8.41,120,0,N,N
LOAN_0001600,CUST_06010,Personal,2022-10-07,645295.08,16.28,36,17,N,N
LOAN_0001601,CUST_01594,Personal,2021-07-20,912349.0,14.42,48,0,N,N
LOAN_0001602,CUST_06377,Education,2024-02-21,1172496.89,12.25,60,6,N,N
LOAN_0001603,CUST_00727,Personal,2023-10-28,1049302.41,12.6,48,6,N,N
LOAN_0001604,CUST_08531,Personal,2021-10-09,1212029.95,17.91,60,4,N,N
LOAN_0001605,CUST_01860,Home,2023-06-22,9158972.34,8.14,180,1,N,N
LOAN_0001606,CUST_04480,Home,2023-06-27,4019292.56,9.18,180,5,N,N
LOAN_0001607,CUST_09282,Home,2023-05-10,9416189.03,8.32,300,1,N,N
LOAN_0001608,CUST_01101,Personal,2024-04-10,780140.74,12.04,48,0,N,N
LOAN_0001609,CUST_08472,Home,2023-11-08,9934402.12,8.64,300,8,N,N
LOAN_0001610,CUST_08664,Education,2025-08-16,434805.94,7.85,84,3,N,N
LOAN_0001611,CUST_08778,Home,2021-06-19,9716679.23,10.2,180,6,N,N
LOAN_0001612,CUST_03441,Personal,2023-08-13,196453.92,17.77,60,1,N,N
LOAN_0001613,CUST_02831,Auto,2023-11-17,1093212.66,11.05,72,4,N,N
LOAN_0001614,CUST_00462,Auto,2021-04-13,1895729.27,9.15,72,3,N,N
LOAN_0001615,CUST_05845,Education,2026-01-12,614521.04,9.51,60,4,N,N
LOAN_0001616,CUST_07734,Auto,2025-10-10,1037186.07,8.99,36,3,N,N
LOAN_0001617,CUST_06258,Personal,2022-08-10,918323.77,11.16,24,11,N,N
LOAN_0001618,CUST_03053,Personal,2022-12-19,448903.08,14.35,24,3,N,N
LOAN_0001619,CUST_02958,Personal,2026-02-24,935992.15,14.17,48,1,N,N
LOAN_0001620,CUST_04015,Auto,2025-08-28,2158787.67,12.69,36,6,N,N
LOAN_0001621,CUST_02796,Auto,2021-07-23,2494814.79,10.45,36,1,N,N
LOAN_0001622,CUST_04563,Personal,2026-02-27,228666.96,15.84,36,8,N,N
LOAN_0001623,CUST_04935,Home,2025-01-24,7251028.65,9.47,300,0,N,N
LOAN_0001624,CUST_05433,Home,2026-01-27,6277539.21,9.32,120,7,N,N
LOAN_0001625,CUST_09761,Home,2021-07-08,6434908.72,7.12,120,5,N,N
LOAN_0001626,CUST_08174,Home,2021-02-03,4659597.71,10.46,300,13,N,N
LOAN_0001627,CUST_04170,Home,2022-10-08,7415778.54,9.91,240,1,N,N
LOAN_0001628,CUST_02755,Home,2023-01-09,8467542.83,7.08,240,7,N,N
LOAN_0001629,CUST_09191,Home,2023-05-19,7006797.86,7.13,180,10,N,N
LOAN_0001630,CUST_07962,Personal,2025-03-03,556798.34,11.04,36,21,N,N
LOAN_0001631,CUST_06377,Home,2023-01-22,7943612.04,7.75,300,5,N,N
LOAN_0001632,CUST_01458,Personal,2021-05-27,351759.7,15.71,24,0,N,N
LOAN_0001633,CUST_06553,Personal,2024-02-04,1151191.64,12.12,36,17,N,N
LOAN_0001634,CUST_01792,Education,2025-09-09,1436638.69,10.95,120,3,N,N
LOAN_0001635,CUST_02453,Home,2023-10-11,8823804.88,8.2,180,7,N,N
LOAN_0001636,CUST_07756,Auto,2022-06-20,1912960.65,9.07,48,13,N,N
LOAN_0001637,CUST_07733,Personal,2025-10-31,433802.55,17.25,60,9,N,N
LOAN_0001638,CUST_09796,Auto,2021-02-25,727603.25,9.95,60,1,N,N
LOAN_0001639,CUST_02919,Home,2021-01-28,9013056.98,8.35,240,3,N,N
LOAN_0001640,CUST_06286,Auto,2021-08-21,1557685.89,8.75,48,0,N,N
LOAN_0001641,CUST_08525,Personal,2025-02-15,1030555.49,13.64,48,7,N,N
LOAN_0001642,CUST_05938,Personal,2021-06-16,971583.71,13.58,48,2,N,N
LOAN_0001643,CUST_00473,Auto,2026-01-04,2380948.13,11.25,72,3,N,N
LOAN_0001644,CUST_07640,Home,2024-12-17,8264936.01,9.51,180,3,N,N
LOAN_0001645,CUST_08600,Personal,2026-05-28,1349170.37,13.12,60,2,N,N
LOAN_0001646,CUST_05278,Personal,2023-06-01,197199.78,16.96,24,2,N,N
LOAN_0001647,CUST_03423,Personal,2024-06-24,1026514.71,11.26,48,6,N,N
LOAN_0001648,CUST_06565,Personal,2022-12-08,812557.56,13.37,36,5,N,N
LOAN_0001649,CUST_08777,Auto,2021-09-17,2092478.53,11.89,48,2,N,N
LOAN_0001650,CUST_02875,Personal,2024-06-14,508979.04,15.35,48,1,N,N
LOAN_0001651,CUST_01159,Home,2021-07-09,5363920.8,7.53,120,4,N,N
LOAN_0001652,CUST_03026,Education,2025-01-10,1057073.87,8.13,84,3,N,N
LOAN_0001653,CUST_08539,Auto,2022-01-12,1337351.25,11.15,72,5,N,N
LOAN_0001654,CUST_06673,Auto,2025-05-19,1517179.6,12.35,36,2,N,N
LOAN_0001655,CUST_08115,Home,2023-08-16,7628413.0,8.31,180,0,N,N
LOAN_0001656,CUST_08443,Auto,2022-01-25,1635464.77,8.79,36,0,N,N
LOAN_0001657,CUST_08848,Personal,2024-02-18,882363.95,10.91,48,0,N,N
LOAN_0001658,CUST_01285,Home,2023-08-22,9077041.79,8.9,180,10,N,N
LOAN_0001659,CUST_07071,Education,2026-01-10,1688693.58,8.96,84,2,N,N
LOAN_0001660,CUST_06962,Home,2023-07-04,8227170.97,9.73,120,1,N,N
LOAN_0001661,CUST_02517,Education,2024-01-04,1282561.12,10.51,120,2,N,N
LOAN_0001662,CUST_02863,Auto,2021-01-08,1749265.06,9.38,36,7,N,N
LOAN_0001663,CUST_07507,Home,2026-04-17,6656786.7,8.34,240,10,N,N
LOAN_0001664,CUST_03904,Personal,2025-05-12,788056.08,14.22,24,1,N,N
LOAN_0001665,CUST_00776,Home,2024-12-22,3690148.44,9.89,180,90,Y,Y
LOAN_0001666,CUST_07497,Education,2022-11-02,1239928.34,8.79,120,2,N,N
LOAN_0001667,CUST_08815,Auto,2024-07-16,1067207.78,11.79,48,4,N,N
LOAN_0001668,CUST_02780,Auto,2024-02-01,1930035.78,8.51,48,18,N,N
LOAN_0001669,CUST_00809,Home,2024-01-01,7813955.62,7.76,180,11,N,N
LOAN_0001670,CUST_02244,Auto,2022-03-15,455101.52,9.36,72,11,N,N
LOAN_0001671,CUST_09669,Auto,2023-03-21,637804.98,8.25,72,16,N,N
LOAN_0001672,CUST_07549,Home,2022-11-05,5605543.58,7.32,180,1,N,N
LOAN_0001673,CUST_09097,Personal,2025-10-05,334499.8,15.46,36,2,N,N
LOAN_0001674,CUST_03254,Personal,2025-07-04,827998.12,14.02,36,5,N,N
LOAN_0001675,CUST_06692,Personal,2021-10-07,1191673.33,17.02,24,4,N,N
LOAN_0001676,CUST_09729,Auto,2026-01-05,797115.17,10.68,48,1,N,N
LOAN_0001677,CUST_00060,Auto,2021-03-16,2469625.37,12.89,60,7,N,N
LOAN_0001678,CUST_07254,Auto,2022-09-08,1971847.16,12.55,36,3,N,N
LOAN_0001679,CUST_04404,Home,2021-07-26,6549386.95,8.92,180,0,N,N
LOAN_0001680,CUST_02992,Auto,2024-10-03,780712.4,10.82,48,0,N,N
LOAN_0001681,CUST_09028,Home,2021-03-24,7804863.92,8.81,180,6,N,N
LOAN_0001682,CUST_03319,Personal,2021-06-07,511167.39,13.97,36,0,N,N
LOAN_0001683,CUST_03989,Home,2026-03-06,9410998.47,10.25,240,3,N,N
LOAN_0001684,CUST_01403,Home,2021-02-12,5198210.6,7.1,180,2,N,N
LOAN_0001685,CUST_07108,Personal,2022-11-12,1025095.93,10.99,36,3,N,N
LOAN_0001686,CUST_08946,Auto,2026-04-06,1091210.46,12.22,60,6,N,N
LOAN_0001687,CUST_07827,Education,2025-08-19,600223.92,10.55,120,16,N,N
LOAN_0001688,CUST_09703,Education,2022-01-28,1380404.81,10.55,120,14,N,N
LOAN_0001689,CUST_06976,Home,2023-10-21,9445439.73,10.11,120,33,N,N
LOAN_0001690,CUST_08322,Personal,2022-08-25,1437682.03,14.61,60,2,N,N
LOAN_0001691,CUST_01428,Home,2024-12-04,6066091.82,10.08,300,0,N,N
LOAN_0001692,CUST_02150,Education,2023-10-19,965048.27,10.46,120,3,N,N
LOAN_0001693,CUST_09080,Education,2022-03-17,1303725.91,7.72,60,6,N,N
LOAN_0001694,CUST_06268,Personal,2023-01-31,609543.49,11.63,36,8,N,N
LOAN_0001695,CUST_03736,Personal,2024-12-22,317071.98,10.95,36,15,N,N
LOAN_0001696,CUST_08840,Personal,2025-03-25,1244722.73,12.72,24,4,N,N
LOAN_0001697,CUST_07591,Home,2026-03-12,9796237.43,7.88,180,15,N,N
LOAN_0001698,CUST_03179,Auto,2025-08-18,1594203.04,11.47,60,8,N,N
LOAN_0001699,CUST_00265,Personal,2024-11-20,106007.68,15.04,24,14,N,N
LOAN_0001700,CUST_08867,Home,2024-03-01,7169444.18,8.5,180,11,N,N
LOAN_0001701,CUST_08551,Auto,2023-10-07,1571567.95,10.16,48,10,N,N
LOAN_0001702,CUST_06879,Auto,2023-07-21,1700428.81,11.8,36,5,N,N
LOAN_0001703,CUST_08665,Personal,2021-12-15,472610.53,12.36,60,1,N,N
LOAN_0001704,CUST_05202,Auto,2023-04-09,1052437.82,9.95,72,6,N,N
LOAN_0001705,CUST_09854,Home,2023-11-23,7031510.92,10.37,120,6,N,N
LOAN_0001706,CUST_03195,Personal,2021-08-13,1323095.32,13.57,24,4,N,N
LOAN_0001707,CUST_05698,Personal,2026-05-03,814057.62,17.27,48,2,N,N
LOAN_0001708,CUST_10162,Education,2024-09-24,875879.18,11.29,60,13,N,N
LOAN_0001709,CUST_01123,Home,2023-03-11,7183957.74,7.7,300,0,N,N
LOAN_0001710,CUST_00100,Personal,2025-06-21,1145479.74,12.18,24,2,N,N
LOAN_0001711,CUST_08350,Auto,2022-04-23,1635811.71,11.88,48,22,N,N
LOAN_0001712,CUST_01602,Auto,2025-12-11,2173063.69,12.87,36,4,N,N
LOAN_0001713,CUST_00499,Education,2024-05-12,694824.62,11.13,84,0,N,N
LOAN_0001714,CUST_03481,Personal,2024-01-20,300661.67,15.41,60,0,N,N
LOAN_0001715,CUST_04421,Home,2021-09-19,7012907.14,8.55,300,12,N,N
LOAN_0001716,CUST_03083,Home,2025-01-26,7509080.51,9.59,300,0,N,N
LOAN_0001717,CUST_00193,Personal,2022-10-03,1344037.33,16.17,36,6,N,N
LOAN_0001718,CUST_08070,Auto,2025-12-09,1270168.53,10.18,36,0,N,N
LOAN_0001719,CUST_09723,Education,2025-04-09,1568987.46,11.44,120,0,N,N
LOAN_0001720,CUST_10075,Home,2024-09-11,3133838.93,10.0,120,1,N,N
LOAN_0001721,CUST_08622,Auto,2021-01-23,2001379.05,10.16,36,2,N,N
LOAN_0001722,CUST_04986,Home,2024-06-14,8477089.89,7.08,180,2,N,N
LOAN_0001723,CUST_00900,Education,2026-02-16,1446652.79,12.28,120,0,N,N
LOAN_0001724,CUST_06327,Auto,2024-01-09,1527984.39,9.24,48,2,N,N
LOAN_0001725,CUST_00506,Home,2024-07-08,3685661.22,7.57,120,4,N,N
LOAN_0001726,CUST_07472,Education,2023-04-28,1396896.94,8.75,120,4,N,N
LOAN_0001727,CUST_01886,Auto,2021-01-07,480224.01,8.6,48,1,N,N
LOAN_0001728,CUST_07769,Home,2021-01-23,2253783.15,8.86,180,10,N,N
LOAN_0001729,CUST_08345,Home,2024-01-09,4584964.46,9.05,300,1,N,N
LOAN_0001730,CUST_07582,Auto,2021-06-04,1697098.59,10.57,36,15,N,N
LOAN_0001731,CUST_02597,Education,2021-10-14,1128459.93,9.01,84,1,N,N
LOAN_0001732,CUST_01581,Home,2025-01-18,5040767.65,8.68,180,19,N,N
LOAN_0001733,CUST_08885,Home,2026-04-17,5607164.64,8.76,180,1,N,N
LOAN_0001734,CUST_04148,Auto,2026-04-08,1446009.15,9.19,36,2,N,N
LOAN_0001735,CUST_09001,Personal,2025-01-13,856307.5,14.38,36,6,N,N
LOAN_0001736,CUST_01263,Education,2024-05-02,712900.25,9.5,84,8,N,N
LOAN_0001737,CUST_05955,Auto,2023-10-11,1363468.92,12.67,36,16,N,N
LOAN_0001738,CUST_08468,Auto,2021-02-19,2496185.59,10.06,60,0,N,N
LOAN_0001739,CUST_01278,Home,2022-06-14,8519354.92,8.08,300,28,N,N
LOAN_0001740,CUST_00594,Education,2024-11-07,262696.57,8.93,60,13,N,N
LOAN_0001741,CUST_06459,Auto,2025-07-11,2206975.66,10.78,48,1,N,N
LOAN_0001742,CUST_08567,Personal,2023-12-09,1391567.53,12.74,48,5,N,N
LOAN_0001743,CUST_00952,Education,2023-10-21,1354350.78,8.48,60,4,N,N
LOAN_0001744,CUST_08497,Education,2022-10-21,925403.36,8.23,84,17,N,N
LOAN_0001745,CUST_02004,Auto,2021-08-29,1239381.43,8.92,60,10,N,N
LOAN_0001746,CUST_08049,Auto,2022-11-13,2017045.65,11.93,36,0,N,N
LOAN_0001747,CUST_07589,Education,2021-10-17,1066456.3,11.21,60,0,N,N
LOAN_0001748,CUST_08565,Home,2023-11-13,6206176.27,7.45,120,0,N,N
LOAN_0001749,CUST_06178,Personal,2024-11-09,1197666.35,12.03,60,10,N,N
LOAN_0001750,CUST_01293,Personal,2023-09-18,851186.1,17.09,36,1,N,N
LOAN_0001751,CUST_06230,Personal,2024-07-19,889723.8,15.42,36,8,N,N
LOAN_0001752,CUST_07758,Education,2023-06-14,1033100.57,11.32,60,22,N,N
LOAN_0001753,CUST_01573,Home,2025-08-01,8502811.48,7.35,180,18,N,N
LOAN_0001754,CUST_08825,Personal,2022-06-27,800274.79,14.36,48,8,N,N
LOAN_0001755,CUST_04946,Education,2026-05-08,342284.76,8.33,120,0,N,N
LOAN_0001756,CUST_00796,Education,2022-02-16,1758936.49,12.46,84,75,N,N
LOAN_0001757,CUST_05710,Personal,2023-06-03,693770.38,11.39,60,17,N,N
LOAN_0001758,CUST_04869,Home,2023-06-17,7613509.96,7.41,240,28,N,N
LOAN_0001759,CUST_07142,Home,2021-01-27,4339023.88,7.68,180,4,N,N
LOAN_0001760,CUST_03412,Personal,2026-05-25,936081.87,15.84,60,0,N,N
LOAN_0001761,CUST_00831,Auto,2025-05-22,1122700.77,11.41,60,0,N,N
LOAN_0001762,CUST_03543,Home,2022-08-03,6173157.82,8.2,120,8,N,N
LOAN_0001763,CUST_08637,Personal,2023-12-31,477583.24,14.67,36,22,N,N
LOAN_0001764,CUST_01788,Home,2023-11-28,8829526.58,8.61,300,0,N,N
LOAN_0001765,CUST_09439,Home,2025-07-21,6211586.22,10.48,240,0,N,N
LOAN_0001766,CUST_05771,Home,2024-05-12,3797737.26,9.31,240,2,N,N
LOAN_0001767,CUST_07903,Home,2026-06-17,5028151.53,8.77,120,1,N,N
LOAN_0001768,CUST_01258,Auto,2026-06-04,2177428.0,9.89,36,2,N,N
LOAN_0001769,CUST_01007,Home,2023-06-11,5175194.9,9.63,180,1,N,N
LOAN_0001770,CUST_02349,Personal,2022-11-21,567476.16,17.85,24,15,N,N
LOAN_0001771,CUST_04190,Auto,2025-09-04,992266.02,11.58,48,1,N,N
LOAN_0001772,CUST_02159,Personal,2026-06-05,1426688.21,11.06,48,18,N,N
LOAN_0001773,CUST_01629,Personal,2022-12-15,285034.28,17.86,24,1,N,N
LOAN_0001774,CUST_07601,Education,2025-10-08,740525.55,11.2,84,4,N,N
LOAN_0001775,CUST_05323,Auto,2021-08-19,2377509.88,10.64,48,3,N,N
LOAN_0001776,CUST_00945,Home,2023-05-07,2257826.14,9.2,300,7,N,N
LOAN_0001777,CUST_02456,Personal,2025-08-22,106670.71,17.17,36,4,N,N
LOAN_0001778,CUST_08498,Personal,2021-05-25,145608.91,16.68,36,19,N,N
LOAN_0001779,CUST_06553,Auto,2025-01-13,505427.67,9.5,48,1,N,N
LOAN_0001780,CUST_10180,Auto,2026-06-30,1804570.0,10.7,60,8,N,N
LOAN_0001781,CUST_07012,Home,2021-08-21,8690546.06,9.72,240,9,N,N
LOAN_0001782,CUST_02144,Home,2025-08-06,9068008.08,9.9,180,0,N,N
LOAN_0001783,CUST_04424,Home,2026-03-12,2050056.98,9.72,240,5,N,N
LOAN_0001784,CUST_08049,Home,2024-05-09,9342312.55,9.03,180,8,N,N
LOAN_0001785,CUST_07822,Personal,2026-01-03,1201089.15,12.85,24,2,N,N
LOAN_0001786,CUST_05934,Home,2026-04-21,6109911.77,8.04,300,2,N,N
LOAN_0001787,CUST_00575,Auto,2026-05-17,540539.86,10.96,72,0,N,N
LOAN_0001788,CUST_04104,Auto,2021-10-21,510601.91,11.19,48,0,N,N
LOAN_0001789,CUST_02770,Education,2024-09-25,1978452.46,8.68,120,11,N,N
LOAN_0001790,CUST_00632,Home,2024-10-26,6599449.0,8.65,120,3,N,N
LOAN_0001791,CUST_04380,Auto,2026-01-16,1806246.75,11.22,72,6,N,N
LOAN_0001792,CUST_07587,Personal,2024-06-25,299735.59,15.42,36,120,Y,Y
LOAN_0001793,CUST_01879,Auto,2021-08-06,1803883.7,10.27,60,0,N,N
LOAN_0001794,CUST_08213,Personal,2025-03-24,764332.53,15.18,36,10,N,N
LOAN_0001795,CUST_01891,Personal,2025-11-05,552372.32,15.53,48,2,N,N
LOAN_0001796,CUST_09253,Home,2026-04-15,2351092.81,10.02,180,18,N,N
LOAN_0001797,CUST_03530,Home,2025-05-20,8491636.08,8.14,120,7,N,N
LOAN_0001798,CUST_06657,Personal,2021-07-06,216863.23,14.58,60,3,N,N
LOAN_0001799,CUST_02632,Auto,2022-10-04,830893.0,8.88,60,2,N,N
LOAN_0001800,CUST_01961,Home,2021-06-02,5872783.58,9.9,240,1,N,N
LOAN_0001801,CUST_04966,Personal,2022-04-20,801626.24,10.59,60,29,N,N
LOAN_0001802,CUST_02959,Personal,2025-03-05,756039.46,14.34,48,3,N,N
LOAN_0001803,CUST_09827,Home,2024-07-28,3903166.71,9.58,300,2,N,N
LOAN_0001804,CUST_07555,Personal,2021-12-19,1425151.0,13.3,48,1,N,N
LOAN_0001805,CUST_03031,Personal,2024-09-30,1199240.21,12.81,36,5,N,N
LOAN_0001806,CUST_00659,Home,2021-07-06,5717778.04,10.2,180,0,N,N
LOAN_0001807,CUST_08023,Auto,2021-07-21,761304.17,11.46,60,18,N,N
LOAN_0001808,CUST_08600,Personal,2025-07-24,504134.16,15.0,48,6,N,N
LOAN_0001809,CUST_02982,Personal,2022-04-10,447635.49,14.36,48,8,N,N
LOAN_0001810,CUST_04935,Home,2022-02-21,2658446.58,7.68,120,1,N,N
LOAN_0001811,CUST_07981,Personal,2025-03-17,350527.23,12.25,60,5,N,N
LOAN_0001812,CUST_00199,Personal,2024-01-01,1118938.8,12.22,60,10,N,N
LOAN_0001813,CUST_03184,Personal,2024-08-31,607429.53,11.47,48,39,N,N
LOAN_0001814,CUST_05240,Auto,2021-06-03,1063783.17,12.87,72,3,N,N
LOAN_0001815,CUST_09582,Auto,2022-08-23,998644.38,10.47,72,7,N,N
LOAN_0001816,CUST_06421,Auto,2025-05-04,1358055.94,9.38,60,1,N,N
LOAN_0001817,CUST_03655,Education,2022-02-02,1245067.08,10.77,120,1,N,N
LOAN_0001818,CUST_07946,Education,2023-08-21,489666.9,9.26,84,60,N,N
LOAN_0001819,CUST_00302,Auto,2025-03-24,1053856.4,10.81,36,9,N,N
LOAN_0001820,CUST_02080,Home,2023-04-06,8540288.77,10.19,120,0,N,N
LOAN_0001821,CUST_06406,Home,2023-03-02,6919564.86,9.66,300,0,N,N
LOAN_0001822,CUST_02350,Personal,2023-04-10,408619.38,11.79,24,10,N,N
LOAN_0001823,CUST_07933,Education,2022-05-02,867149.67,8.39,60,1,N,N
LOAN_0001824,CUST_00747,Auto,2025-01-17,1121032.0,9.34,36,6,N,N
LOAN_0001825,CUST_03104,Home,2024-02-05,3698252.18,7.47,300,1,N,N
LOAN_0001826,CUST_09381,Personal,2025-07-01,883135.55,17.75,36,13,N,N
LOAN_0001827,CUST_05298,Home,2025-08-28,3299891.2,7.37,240,37,N,N
LOAN_0001828,CUST_04124,Personal,2025-10-14,195027.65,17.43,36,2,N,N
LOAN_0001829,CUST_00327,Personal,2022-06-08,1377888.74,10.71,24,12,N,N
LOAN_0001830,CUST_00424,Auto,2023-11-22,718625.76,8.68,36,7,N,N
LOAN_0001831,CUST_04449,Personal,2021-05-24,389277.18,17.4,24,4,N,N
LOAN_0001832,CUST_02438,Home,2024-03-13,8968160.49,10.45,120,3,N,N
LOAN_0001833,CUST_03849,Personal,2024-05-07,1469848.35,17.54,24,0,N,N
LOAN_0001834,CUST_03354,Auto,2023-12-30,813658.19,8.13,72,0,N,N
LOAN_0001835,CUST_05113,Home,2021-02-26,5480900.9,9.36,240,37,N,N
LOAN_0001836,CUST_05213,Education,2022-08-06,1672003.84,9.14,120,11,N,N
LOAN_0001837,CUST_06536,Auto,2025-09-19,836862.15,8.92,72,43,N,N
LOAN_0001838,CUST_04534,Auto,2026-06-02,806727.21,8.88,72,1,N,N
LOAN_0001839,CUST_07431,Home,2025-11-09,8672399.69,8.2,120,10,N,N
LOAN_0001840,CUST_03495,Personal,2024-07-03,745002.27,10.69,36,1,N,N
LOAN_0001841,CUST_09076,Auto,2021-09-13,1344900.69,12.19,36,2,N,N
LOAN_0001842,CUST_04482,Personal,2026-02-18,681102.38,13.23,60,41,N,N
LOAN_0001843,CUST_06403,Education,2023-06-27,1760246.61,11.36,60,0,N,N
LOAN_0001844,CUST_06745,Home,2025-09-22,5883607.75,9.58,120,4,N,N
LOAN_0001845,CUST_09649,Home,2023-08-08,2550015.84,7.86,300,3,N,N
LOAN_0001846,CUST_01158,Personal,2024-07-22,993505.95,13.15,24,15,N,N
LOAN_0001847,CUST_02377,Auto,2024-06-06,2160821.67,11.07,48,7,N,N
LOAN_0001848,CUST_04025,Home,2021-11-01,8933806.04,8.0,300,10,N,N
LOAN_0001849,CUST_03466,Auto,2023-10-01,818928.88,8.16,60,7,N,N
LOAN_0001850,CUST_08481,Auto,2024-02-05,2494245.7,10.8,60,0,N,N
LOAN_0001851,CUST_06390,Home,2025-11-05,7299652.74,7.24,240,15,N,N
LOAN_0001852,CUST_09267,Education,2023-04-21,769783.3,12.21,60,1,N,N
LOAN_0001853,CUST_05326,Home,2021-01-21,4083997.06,9.13,120,0,N,N
LOAN_0001854,CUST_09284,Education,2025-07-02,1761113.74,7.55,120,3,N,N
LOAN_0001855,CUST_07055,Auto,2024-10-03,723776.49,11.07,48,1,N,N
LOAN_0001856,CUST_02251,Personal,2021-04-21,317525.82,11.55,60,24,N,N
LOAN_0001857,CUST_03405,Personal,2026-04-07,161649.83,12.12,48,12,N,N
LOAN_0001858,CUST_00620,Home,2025-07-26,2132523.38,10.29,120,4,N,N
LOAN_0001859,CUST_05334,Personal,2022-02-04,1121903.96,14.02,24,0,N,N
LOAN_0001860,CUST_06254,Personal,2021-10-18,1107345.39,14.88,24,0,N,N
LOAN_0001861,CUST_06422,Auto,2025-01-12,2420074.8,10.62,60,8,N,N
LOAN_0001862,CUST_04663,Personal,2026-03-16,120755.9,12.75,48,2,N,N
LOAN_0001863,CUST_01392,Education,2023-12-10,847891.27,10.99,60,2,N,N
LOAN_0001864,CUST_04352,Auto,2025-11-16,2330131.38,9.09,72,0,N,N
LOAN_0001865,CUST_07546,Education,2024-03-10,885184.09,8.78,84,4,N,N
LOAN_0001866,CUST_03587,Education,2024-10-09,1171649.76,9.47,120,5,N,N
LOAN_0001867,CUST_06544,Auto,2025-02-19,607459.3,12.37,48,9,N,N
LOAN_0001868,CUST_03183,Personal,2026-01-06,1498731.5,16.45,48,1,N,N
LOAN_0001869,CUST_00643,Home,2022-02-06,8474386.43,8.05,300,3,N,N
LOAN_0001870,CUST_08323,Auto,2021-02-27,1508423.59,9.71,48,1,N,N
LOAN_0001871,CUST_07615,Auto,2023-11-29,643902.37,10.82,60,6,N,N
LOAN_0001872,CUST_07930,Personal,2022-05-06,177483.22,15.34,24,22,N,N
LOAN_0001873,CUST_02113,Home,2023-07-21,4709347.93,10.03,300,3,N,N
LOAN_0001874,CUST_08961,Home,2021-06-21,4365370.33,7.24,180,6,N,N
LOAN_0001875,CUST_03230,Auto,2024-02-21,404173.38,10.63,72,1,N,N
LOAN_0001876,CUST_07887,Personal,2021-08-03,642148.4,14.32,24,5,N,N
LOAN_0001877,CUST_00562,Home,2021-01-08,3535972.44,9.29,120,7,N,N
LOAN_0001878,CUST_01018,Personal,2023-05-27,277411.08,13.22,48,3,N,N
LOAN_0001879,CUST_00992,Personal,2021-06-04,405810.49,11.4,60,1,N,N
LOAN_0001880,CUST_03461,Home,2023-10-08,4954928.78,7.3,240,1,N,N
LOAN_0001881,CUST_09682,Home,2024-05-14,2715897.81,8.24,180,3,N,N
LOAN_0001882,CUST_08270,Personal,2021-11-17,316558.64,12.55,36,8,N,N
LOAN_0001883,CUST_05614,Home,2025-08-02,3796198.22,8.43,120,2,N,N
LOAN_0001884,CUST_07316,Personal,2022-09-24,684160.45,13.0,48,8,N,N
LOAN_0001885,CUST_00884,Auto,2024-09-30,2186581.44,9.98,48,8,N,N
LOAN_0001886,CUST_03512,Personal,2024-03-20,481977.59,13.68,60,5,N,N
LOAN_0001887,CUST_08152,Auto,2022-02-04,2089319.29,9.11,48,3,N,N
LOAN_0001888,CUST_07206,Home,2025-09-07,3043332.19,7.46,180,1,N,N
LOAN_0001889,CUST_03798,Home,2024-08-04,8084618.96,9.51,300,8,N,N
