Account_ID,Customer_ID,Account_Type,Open_Date,Balance,Branch_ID,Relationship_Manager,Account_Type_raw
ACC_001497,CUST_01497,Savings,2026-07-31,769.57,BR039,RM_066,Savings
ACC_001498,CUST_01498,Current,2025-12-04,62641.9,BR030,RM_042,Current
ACC_001499,CUST_01499,Savings,2022-12-15,5601.71,BR010,RM_014,Savings
ACC_001500,CUST_01500,Savings,2024-11-28,20707.45,BR016,RM_057,Savings
ACC_001501,CUST_01501,Savings,2024-08-09,657428.74,BR035,RM_085,Savings
ACC_001502,CUST_01502,Savings,2025-01-13,22215.74,BR030,RM_046,Savings
ACC_001503,CUST_01503,Savings,2024-04-16,-4354.51,BR047,RM_050,Savings
ACC_001504,CUST_01504,Salary,2025-10-17,16934.29,BR027,RM_065,Salary
ACC_001505,CUST_01505,Savings,2024-02-01,1010084.2,BR045,RM_092,Savings
ACC_001506,CUST_01506,Savings,2021-07-26,40251.7,BR001,RM_063,Savings
ACC_001507,CUST_01507,Savings,2021-01-16,5548.89,BR040,RM_034,Savings
ACC_001508,CUST_01508,Savings,2022-11-29,55156.76,BR047,RM_092,Savings
ACC_001509,CUST_01509,Savings,2021-07-14,5337.29,BR039,RM_038,Savings
ACC_001510,CUST_01510,Savings,2023-09-24,1611.86,BR007,RM_095,Savings
ACC_001511,CUST_01511,Savings,2023-09-25,233293.43,BR042,RM_017,Savings
ACC_001512,CUST_01512,Savings,2024-05-03,78622.51,BR025,RM_010,Savings
ACC_001513,CUST_01513,Savings,2023-05-17,2670.54,BR035,RM_031,Savings
ACC_001514,CUST_01514,Savings,2021-08-29,34969.02,BR002,RM_061,Savings
ACC_001515,CUST_01515,Savings,2021-06-10,94934.41,BR001,RM_070,Savings
ACC_001516,CUST_01516,Savings,2021-10-14,11257.15,BR018,RM_079,Savings
ACC_001517,CUST_01517,Savings,2022-07-14,62422.4,BR030,RM_076,Savings
ACC_001518,CUST_01518,Savings,2024-04-28,11944.42,BR002,RM_038,Savings
ACC_001519,CUST_01519,Salary,2021-08-30,113319.64,BR021,RM_032,Salary
ACC_001520,CUST_01520,Current,2021-08-02,39591.94,BR031,RM_031,Current
ACC_001521,CUST_01521,Savings,2021-07-17,67582.79,BR047,RM_046,Savings
ACC_001522,CUST_01522,Salary,2023-05-28,69089.12,BR032,RM_058,Salary
ACC_001523,CUST_01523,Current,2024-02-09,38960.01,BR018,RM_028,Current
ACC_001524,CUST_01524,Savings,2024-02-24,5001.78,BR043,RM_084,Savings
ACC_001525,CUST_01525,Savings,2021-01-06,16785.31,BR027,RM_073,Savings
ACC_001526,CUST_01526,Savings,2022-07-21,40507.5,BR007,RM_045,Savings
ACC_001527,CUST_01527,Savings,2022-11-10,52474.45,BR039,RM_023,Savings
ACC_001528,CUST_01528,Current,2025-06-10,754.05,BR031,RM_089,Current
ACC_001529,CUST_01529,Savings,2021-12-10,1252.66,BR042,RM_072,Savings
ACC_001530,CUST_01530,Savings,2025-07-21,12498.11,BR027,RM_001,Savings
ACC_001531,CUST_01531,Savings,2023-05-29,7692.56,BR004,RM_023,Savings
ACC_001532,CUST_01532,Savings,2022-07-10,298760.36,BR028,RM_016,Savings
ACC_001533,CUST_01533,Savings,2023-10-01,14052.59,BR032,RM_057,Savings
ACC_001534,CUST_01534,Savings,2025-04-12,63844.89,BR038,RM_027,Savings
ACC_001535,CUST_01535,Savings,2026-05-27,10860.75,BR020,RM_029,Savings
ACC_001536,CUST_01536,Savings,2025-01-21,68285.23,BR043,RM_071,Savings
ACC_001537,CUST_01537,Savings,2023-12-10,5033.78,BR031,RM_048,Savings
ACC_001538,CUST_01538,Current,2021-03-02,2786.92,BR014,RM_090,Current
ACC_001539,CUST_01539,Savings,2024-06-19,33664.14,BR007,RM_014,Savings
ACC_001540,CUST_01540,Current,2023-05-24,9284.19,BR017,RM_006,Current
ACC_001541,CUST_01541,Savings,2023-09-30,47244.14,BR045,RM_043,Savings
ACC_001542,CUST_01542,Savings,2025-01-29,295843.68,BR025,RM_045,Savings
ACC_001543,CUST_01543,Savings,2024-12-06,8552.22,BR018,RM_051,Savings
ACC_001544,CUST_01544,Current,2023-07-28,22481.17,BR042,RM_075,Current
ACC_001545,CUST_01545,Savings,2022-06-12,7828.96,BR038,RM_079,Savings
ACC_001546,CUST_01546,Savings,2021-08-20,276836.03,BR042,RM_020,Savings
ACC_001547,CUST_01547,Savings,2022-08-24,99169.04,BR045,RM_050,Savings
ACC_001548,CUST_01548,Savings,2022-02-25,79539.44,BR040,RM_086,Savings
ACC_001549,CUST_01549,Savings,2023-10-08,4124.15,BR047,RM_065,Savings
ACC_001550,CUST_01550,Savings,2025-11-10,225614.96,BR017,RM_100,Savings
ACC_001551,CUST_01551,Savings,2022-12-14,11446.25,BR002,RM_047,Savings
ACC_001552,CUST_01552,Savings,2025-02-03,12241.33,BR033,RM_090,Savings
ACC_001553,CUST_01553,Savings,2021-01-10,398.14,BR004,RM_097,Savings
ACC_001554,CUST_01554,Current,2023-10-17,496018.58,BR011,RM_054,Current
ACC_001555,CUST_01555,Savings,2024-10-09,36858.31,BR044,RM_079,Savings
ACC_001556,CUST_01556,Savings,2026-01-25,786759.18,BR017,RM_100,Savings
ACC_001557,CUST_01557,Savings,2024-04-09,57631.2,BR008,RM_005,Savings
ACC_001558,CUST_01558,Current,2023-09-07,533861.37,BR012,RM_033,Current
ACC_001559,CUST_01559,Savings,2024-10-22,43502.07,BR032,RM_045,Savings
ACC_001560,CUST_01560,Current,2023-05-08,23534.84,BR016,RM_022,Current
ACC_001561,CUST_01561,Savings,2021-10-17,14591.35,BR006,RM_070,Savings
ACC_001562,CUST_01562,Savings,2026-04-10,27215.24,BR032,RM_075,Savings
ACC_001563,CUST_01563,Savings,2024-07-19,3184.44,BR021,RM_050,Savings
ACC_001564,CUST_01564,Savings,2022-12-30,16176.84,BR038,RM_093,Savings
ACC_001565,CUST_01565,Salary,2023-09-03,210361.54,BR019,RM_048,Salary
ACC_001566,CUST_01566,Savings,2021-05-04,20954.54,BR029,RM_019,Savings
ACC_001567,CUST_01567,Salary,2022-03-23,3292.3,BR019,RM_072,Salary
ACC_001568,CUST_01568,Savings,2023-10-19,44000.54,BR008,RM_030,Savings
ACC_001569,CUST_01569,Savings,2024-02-20,28594.26,BR013,RM_004,Savings
ACC_001570,CUST_01570,Savings,2024-10-12,4659.33,BR004,RM_045,Savings
ACC_001571,CUST_01571,Savings,2026-03-14,-4849.55,BR043,RM_076,Savings
ACC_001572,CUST_01572,Savings,2026-04-06,204566.0,BR019,RM_092,Savings
ACC_001573,CUST_01573,Current,2023-05-22,504235.68,BR006,RM_085,Current
ACC_001574,CUST_01574,Savings,2025-02-23,25525.23,BR038,RM_063,Savings
ACC_001575,CUST_01575,Savings,2026-02-18,300032.41,BR014,RM_067,Savings
ACC_001576,CUST_01576,Salary,2026-04-14,96486.61,BR030,RM_097,Salary
ACC_001577,CUST_01577,Savings,2021-10-28,13309.42,BR022,RM_099,Savings
ACC_001578,CUST_01578,Current,2023-06-27,21138.86,BR034,RM_012,Current
ACC_001579,CUST_01579,Savings,2024-12-24,32152.62,BR019,RM_048,Savings
ACC_001580,CUST_01580,Savings,2023-08-30,16408.85,BR012,RM_094,Savings
ACC_001581,CUST_01581,Savings,2024-08-20,88090.58,BR023,RM_060,Savings
ACC_001582,CUST_01582,Savings,2023-10-24,54061.76,BR008,RM_013,Savings
ACC_001583,CUST_01583,Salary,2024-08-30,305091.75,BR030,RM_032,Salary
ACC_001584,CUST_01584,Savings,2022-02-16,32979.1,BR003,RM_096,Savings
ACC_001585,CUST_01585,Savings,2023-08-21,974.2,BR042,RM_006,Savings
ACC_001586,CUST_01586,Current,2022-09-29,103067.37,BR007,RM_074,Current
ACC_001587,CUST_01587,Current,2026-06-29,56804.59,BR030,RM_020,Current
ACC_001588,CUST_01588,Savings,2022-04-19,13616.25,BR034,RM_009,Savings
ACC_001589,CUST_01589,Savings,2022-09-02,7911.34,BR003,RM_065,Savings
ACC_001590,CUST_01590,Salary,2024-02-15,38958.23,BR033,RM_017,Salary
ACC_001591,CUST_01591,Savings,2024-12-11,19240.03,BR002,RM_044,Savings
ACC_001592,CUST_01592,Savings,2022-06-22,16724.55,BR030,RM_005,Savings
ACC_001593,CUST_01593,Savings,2022-06-26,147653.92,BR024,RM_056,Savings
ACC_001594,CUST_01594,Salary,2025-01-17,18335.53,BR042,RM_019,Salary
ACC_001595,CUST_01595,Salary,2024-12-15,14406.45,BR036,RM_015,Salary
ACC_001596,CUST_01596,Savings,2025-04-13,46329.92,BR030,RM_017,Savings
ACC_001597,CUST_01597,Current,2021-10-15,67549.72,BR010,RM_033,Current
ACC_001598,CUST_01598,Savings,2025-02-12,2970.91,BR011,RM_037,Savings
ACC_001599,CUST_01599,Savings,2026-01-28,63462.89,BR016,RM_037,Savings
ACC_001600,CUST_01600,Savings,2026-05-31,13357.07,BR018,RM_007,Savings
ACC_001601,CUST_01601,Savings,2021-04-12,57597.07,BR045,RM_089,Savings
ACC_001602,CUST_01602,Current,2026-03-20,13784.33,BR050,RM_079,Current
ACC_001603,CUST_01603,Savings,2026-02-12,39082.36,BR049,RM_017,Savings
ACC_001604,CUST_01604,Savings,2021-10-01,12234.95,BR004,RM_031,Savings
ACC_001605,CUST_01605,Salary,2025-09-11,134725.7,BR011,RM_072,Salary
ACC_001606,CUST_01606,Savings,2021-12-07,16456.42,BR019,RM_082,Savings
ACC_001607,CUST_01607,Savings,2024-03-14,3757.93,BR015,RM_058,Savings
ACC_001608,CUST_01608,Savings,2025-11-15,21586.8,BR024,RM_079,Savings
ACC_001609,CUST_01609,Savings,2023-05-09,32230.96,BR037,RM_047,Savings
ACC_001610,CUST_01610,Savings,2023-11-25,13319.96,BR030,RM_010,Savings
ACC_001611,CUST_01611,Savings,2024-09-06,14525.41,BR041,RM_046,Savings
ACC_001612,CUST_01612,Savings,2021-06-09,9452.98,BR012,RM_017,Savings
ACC_001613,CUST_01613,Savings,2023-01-07,18781.27,BR010,RM_055,Savings
ACC_001614,CUST_01614,Savings,2024-03-05,11577.63,BR019,RM_047,Savings
ACC_001615,CUST_01615,Savings,2027-04-26,27760.13,BR018,RM_060,Savings
ACC_001616,CUST_01616,Salary,2024-11-11,18560.27,BR045,RM_021,Salary
ACC_001617,CUST_01617,Savings,2021-04-04,34859.91,BR001,RM_073,Savings
ACC_001618,CUST_01618,Savings,2022-02-06,5670.27,BR027,RM_089,Savings
ACC_001619,CUST_01619,Savings,2023-06-13,12059.29,BR033,RM_084,Savings
ACC_001620,CUST_01620,Savings,2025-06-18,5427.03,BR041,RM_085,Savings
ACC_001621,CUST_01621,Current,2025-07-20,45243.54,BR024,RM_020,Current
ACC_001622,CUST_01622,Savings,2023-02-06,402518.15,BR039,RM_073,Savings
ACC_001623,CUST_01623,Current,2026-05-09,4157.9,BR028,RM_043,Current
ACC_001624,CUST_01624,Savings,2025-12-11,11225.45,BR003,RM_086,Savings
ACC_001625,CUST_01625,Savings,2024-04-06,5551.28,BR017,RM_017,Savings
ACC_001626,CUST_01626,Salary,2025-04-15,8064.81,BR020,RM_077,Salary
ACC_001627,CUST_01627,Savings,2021-02-07,61096.55,BR036,RM_084,Savings
ACC_001628,CUST_01628,Savings,2023-07-07,24285.92,BR042,RM_037,Savings
ACC_001629,CUST_01629,Savings,2021-06-20,41178.12,BR031,RM_012,Savings
ACC_001630,CUST_01630,Savings,2024-11-24,35915.05,BR018,RM_048,Savings
ACC_001631,CUST_01631,Savings,2023-01-18,34453.9,BR022,RM_065,Savings
ACC_001632,CUST_01632,Savings,2025-03-21,7361.09,BR031,RM_029,Savings
ACC_001633,CUST_01633,Savings,2022-01-01,1919.2,BR010,RM_077,Savings
ACC_001634,CUST_01634,Savings,2021-07-17,22380.84,BR013,RM_013,Savings
ACC_001635,CUST_01635,Savings,2023-12-09,1059.78,BR015,RM_047,Savings
ACC_001636,CUST_01636,Savings,2023-08-18,5435.04,BR020,RM_051,Savings
ACC_001637,CUST_01637,Savings,2024-08-11,154049.89,BR008,RM_034,Savings
ACC_001638,CUST_01638,Savings,2021-11-09,2817.92,BR043,RM_086,Savings
ACC_001639,CUST_01639,Current,2025-10-04,11753.68,BR017,RM_003,Current
ACC_001640,CUST_01640,Savings,2021-07-06,397833.65,BR021,RM_033,Savings
ACC_001641,CUST_01641,Savings,2025-07-04,54230.99,BR010,RM_065,Savings
ACC_001642,CUST_01642,Salary,2024-05-02,242549.77,BR036,RM_006,Salary
ACC_001643,CUST_01643,Savings,2023-07-23,35363.15,BR016,RM_026,Savings
ACC_001644,CUST_01644,Savings,2023-06-03,19393.72,BR014,RM_066,Savings
ACC_001645,CUST_01645,Savings,2022-05-20,4314.14,BR034,RM_015,Savings
ACC_001646,CUST_01646,Savings,2023-03-12,7262.57,BR015,RM_077,Savings
ACC_001647,CUST_01647,Current,2026-05-03,2875.51,BR045,RM_100,Current
ACC_001648,CUST_01648,Savings,2021-12-05,32587.98,BR016,RM_048,Savings
ACC_001649,CUST_01649,Savings,2021-04-25,8345.17,BR016,RM_006,Savings
ACC_001650,CUST_01650,Savings,2026-06-10,218745.42,BR022,RM_006,Savings
ACC_001651,CUST_01651,Current,2022-01-25,9511.33,BR020,RM_026,Current
ACC_001652,CUST_01652,Savings,2024-10-05,21824.25,BR012,RM_070,Savings
ACC_001653,CUST_01653,Savings,2025-01-05,17551.09,BR019,RM_041,Savings
ACC_001654,CUST_01654,Savings,2022-06-17,17859.68,BR047,RM_043,Savings
ACC_001655,CUST_01655,Salary,2026-12-30,3983.03,BR006,RM_075,Salary
ACC_001656,CUST_01656,Savings,2026-02-25,320824.03,BR047,RM_099,Savings
ACC_001657,CUST_01657,Savings,2022-04-02,241463.52,BR021,RM_046,Savings
ACC_001658,CUST_01658,Salary,2023-12-28,39293.45,BR029,RM_079,Salary
ACC_001659,CUST_01659,Savings,2021-07-30,14030.52,BR038,RM_087,Savings
ACC_001660,CUST_01660,Savings,2021-03-11,67740.28,BR043,RM_076,Savings
ACC_001661,CUST_01661,Savings,2026-07-31,100831.49,BR022,RM_069,Savings
ACC_001662,CUST_01662,Current,2025-01-23,7571.27,BR042,RM_016,Current
ACC_001663,CUST_01663,Savings,2023-12-30,43779.69,BR003,RM_090,Savings
ACC_001664,CUST_01664,Savings,2022-07-10,147002.41,BR024,RM_028,Savings
ACC_001665,CUST_01665,Current,2021-10-15,71945.09,BR012,RM_039,Current
ACC_001666,CUST_01666,Savings,2022-04-18,353743.22,BR020,RM_084,Savings
ACC_001667,CUST_01667,Savings,2021-08-12,7666.76,BR042,RM_064,Savings
ACC_001668,CUST_01668,Salary,2023-05-06,45257.4,BR015,RM_053,Salary
ACC_001669,CUST_01669,Savings,2025-06-28,12843.32,BR007,RM_061,Savings
ACC_001670,CUST_01670,Savings,2022-12-06,3186.01,BR016,RM_087,Savings
ACC_001671,CUST_01671,Savings,2025-12-02,56188.91,BR033,RM_059,Savings
ACC_001672,CUST_01672,Savings,2025-03-16,52201.02,BR034,RM_091,Savings
ACC_001673,CUST_01673,Savings,2021-11-06,2907.61,BR025,RM_079,Savings
ACC_001674,CUST_01674,Savings,2022-08-21,453236.49,BR032,RM_029,Savings
ACC_001675,CUST_01675,Savings,2023-01-16,383142.64,BR040,RM_097,Savings
ACC_001676,CUST_01676,Savings,2021-04-21,42799.78,BR011,RM_035,Savings
ACC_001677,CUST_01677,Current,2022-01-02,19790.64,BR024,RM_040,Current
ACC_001678,CUST_01678,Savings,2024-12-15,116687.97,BR031,RM_026,Savings
ACC_001679,CUST_01679,Savings,2023-05-25,609349.63,BR001,RM_069,Savings
ACC_001680,CUST_01680,Savings,2023-10-22,986.8,BR009,RM_024,Savings
ACC_001681,CUST_01681,Savings,2025-12-29,341065.48,BR011,RM_053,Savings
ACC_001682,CUST_01682,Salary,2024-06-13,8170.42,BR047,RM_099,Salary
ACC_001683,CUST_01683,Savings,2023-05-01,42556.69,BR027,RM_062,Savings
ACC_001684,CUST_01684,Savings,2021-03-11,54756.18,BR002,RM_034,Savings
ACC_001685,CUST_01685,Savings,2021-09-26,13052.23,BR038,RM_093,Savings
ACC_001686,CUST_01686,Savings,2024-07-13,1098090.02,BR024,RM_030,Savings
ACC_001687,CUST_01687,Savings,2025-04-18,74323.88,BR020,RM_061,Savings
ACC_001688,CUST_01688,Salary,2023-09-04,609410.09,BR039,RM_077,Salary
ACC_001689,CUST_01689,Savings,2024-10-10,40311.1,BR019,RM_045,Savings
ACC_001690,CUST_01690,Savings,2023-10-01,66720.31,BR050,RM_008,Savings
ACC_001691,CUST_01691,Savings,2021-09-29,13466.31,BR027,RM_081,Savings
ACC_001692,CUST_01692,Salary,2025-07-31,91996.71,BR034,RM_035,Salary
ACC_001693,CUST_01693,Current,2023-10-25,252858.88,BR010,RM_069,Current
ACC_001694,CUST_01694,Savings,2025-09-22,5052.02,BR033,RM_013,Savings
ACC_001695,CUST_01695,Salary,2021-05-19,5781.51,BR046,RM_018,Salary
ACC_001696,CUST_01696,Current,2023-12-26,10200.16,BR039,RM_059,Current
ACC_001697,CUST_01697,Savings,2023-08-05,31493.17,BR019,RM_047,Savings
ACC_001698,CUST_01698,Current,2023-07-08,5578.61,BR012,RM_028,Current
ACC_001699,CUST_01699,Savings,2025-09-27,14985.52,BR006,RM_078,Savings
ACC_001700,CUST_01700,Savings,2024-10-10,4388.87,BR045,RM_064,Savings
ACC_001701,CUST_01701,Savings,2024-11-09,29128.48,BR004,RM_016,Savings
ACC_001702,CUST_01702,Savings,2025-08-11,8706.32,BR026,RM_084,Savings
ACC_001703,CUST_01703,Current,2023-09-01,7576.66,BR044,RM_065,Current
ACC_001704,CUST_01704,Savings,2025-04-06,15585.36,BR047,RM_084,Savings
ACC_001705,CUST_01705,Savings,2023-09-23,119454.02,BR025,RM_062,Savings
ACC_001706,CUST_01706,Savings,2023-10-16,11343.63,BR041,RM_013,Savings
ACC_001707,CUST_01707,Salary,2025-12-25,155668.97,BR031,RM_047,Salary
ACC_001708,CUST_01708,Savings,2025-04-21,79079.93,BR022,RM_100,Savings
ACC_001709,CUST_01709,Savings,2023-01-10,410691.81,BR024,RM_077,Savings
ACC_001710,CUST_01710,Savings,2023-05-08,23359.77,BR035,RM_038,Savings
ACC_001711,CUST_01711,Savings,2024-05-07,3743.22,BR022,RM_020,Savings
ACC_001712,CUST_01712,Savings,2025-08-28,532916.28,BR042,RM_078,Savings
ACC_001713,CUST_01713,Savings,2024-01-24,183649.6,BR049,RM_091,Savings
ACC_001714,CUST_01714,Current,2023-03-19,69629.25,BR046,RM_030,Current
ACC_001715,CUST_01715,Savings,2023-05-16,43538.43,BR020,RM_081,Savings
ACC_001716,CUST_01716,Current,2021-05-12,8765.05,BR035,RM_096,Current
ACC_001717,CUST_01717,Savings,2021-06-17,36219.57,BR042,RM_078,Savings
ACC_001718,CUST_01718,Savings,2021-05-30,54106.8,BR040,RM_056,Savings
ACC_001719,CUST_01719,Savings,2023-04-01,57810.18,BR015,RM_085,Savings
ACC_001720,CUST_01720,Savings,2024-08-27,157302.62,BR010,RM_090,Savings
ACC_001721,CUST_01721,Savings,2023-07-25,50231.14,BR037,RM_009,Savings
ACC_001722,CUST_01722,Salary,2025-12-04,167377.47,BR016,RM_022,Salary
ACC_001723,CUST_01723,Current,2021-08-04,2889.99,BR039,RM_082,Current
ACC_001724,CUST_01724,Savings,2021-09-27,49217.34,BR040,RM_049,Savings
ACC_001725,CUST_01725,Savings,2026-06-04,78263.38,BR027,RM_043,Savings
ACC_001726,CUST_01726,Savings,2026-06-20,37319.85,BR015,RM_039,Savings
ACC_001727,CUST_01727,Savings,2023-08-05,4146.6,BR035,RM_049,Savings
ACC_001728,CUST_01728,Salary,2022-03-07,83590.45,BR041,RM_050,Salary
ACC_001729,CUST_01729,Savings,2021-03-06,9193.3,BR005,RM_025,Savings
ACC_001730,CUST_01730,Savings,2023-01-01,5618.76,BR014,RM_095,Savings
ACC_001731,CUST_01731,Current,2022-04-10,8645.42,BR039,RM_012,Current
ACC_001732,CUST_01732,Savings,2025-02-19,51284.99,BR040,RM_043,Savings
ACC_001733,CUST_01733,Savings,2022-03-01,20665.34,BR007,RM_081,Savings
ACC_001734,CUST_01734,Current,2023-12-08,8200.28,BR045,RM_027,Current
ACC_001735,CUST_01735,Savings,2022-01-22,181600.48,BR021,RM_039,Savings
ACC_001736,CUST_01736,Savings,2024-06-05,45220.84,BR010,RM_032,Savings
ACC_001737,CUST_01737,Savings,2023-10-23,11929.46,BR009,RM_084,Savings
ACC_001738,CUST_01738,Savings,2025-09-09,84975.54,BR001,RM_024,Savings
ACC_001739,CUST_01739,Savings,2025-01-26,111216.77,BR048,RM_065,Savings
ACC_001740,CUST_01740,Savings,2023-05-11,5165.04,BR037,RM_024,Savings
ACC_001741,CUST_01741,Salary,2025-08-28,24107.78,BR008,RM_051,Salary
ACC_001742,CUST_01742,Savings,2023-12-26,2504.35,BR047,RM_090,Savings
ACC_001743,CUST_01743,Salary,2025-06-19,14922.9,BR048,RM_015,Salary
ACC_001744,CUST_01744,Savings,2026-01-10,181726.84,BR011,RM_074,Savings
ACC_001745,CUST_01745,Savings,2023-06-21,10471.45,BR019,RM_045,Savings
ACC_001746,CUST_01746,Savings,2024-04-28,6185.68,BR013,RM_014,Savings
ACC_001747,CUST_01747,Savings,2025-11-24,41665.42,BR034,RM_066,Savings
ACC_001748,CUST_01748,Savings,2022-08-21,46424.5,BR001,RM_044,Savings
ACC_001749,CUST_01749,Savings,2023-05-09,14339.68,BR039,RM_024,Savings
ACC_001750,CUST_01750,Savings,2025-11-05,26582.69,BR034,RM_029,Savings
ACC_001751,CUST_01751,Salary,2021-09-04,50877.3,BR022,RM_077,Salary
ACC_001752,CUST_01752,Savings,2022-12-22,20090.3,BR022,RM_083,Savings
ACC_001753,CUST_01753,Savings,2025-12-05,22841.69,BR010,RM_017,Savings
ACC_001754,CUST_01754,Savings,2024-01-27,2543669.87,BR035,RM_028,Savings
ACC_001755,CUST_01755,Savings,2022-08-22,20230.41,BR007,RM_060,Savings
ACC_001756,CUST_01756,Savings,2021-01-23,6237.13,BR044,RM_010,Savings
ACC_001757,CUST_01757,Savings,2025-06-23,20959.87,BR049,RM_081,Savings
ACC_001758,CUST_01758,Current,2025-10-31,20190.88,BR050,RM_083,Current
ACC_001759,CUST_01759,Salary,2022-08-03,46891.41,BR012,RM_067,Salary
ACC_001760,CUST_01760,Savings,2023-05-22,52402.22,BR001,RM_029,Savings
ACC_001761,CUST_01761,Savings,2026-07-19,10872.01,BR043,RM_017,Savings
ACC_001762,CUST_01762,Savings,2025-07-09,52267.6,BR007,RM_013,Savings
ACC_001763,CUST_01763,Savings,2022-01-21,246773.87,BR042,RM_053,Savings
ACC_001764,CUST_01764,Savings,2023-03-10,54355.7,BR041,RM_077,Savings
ACC_001765,CUST_01765,Current,2025-02-19,39114.59,BR044,RM_066,Current
ACC_001766,CUST_01766,Salary,2025-12-23,34367.66,BR008,RM_002,Salary
ACC_001767,CUST_01767,Current,2021-01-26,4169.47,BR043,RM_061,Current
ACC_001768,CUST_01768,Salary,2025-04-12,17458.32,BR047,RM_080,Salary
ACC_001769,CUST_01769,Current,2024-10-13,94088.67,BR018,RM_072,Current
ACC_001770,CUST_01770,Current,2025-04-21,22060.02,BR014,RM_088,Current
ACC_001771,CUST_01771,Savings,2023-10-16,37069.96,BR015,RM_019,Savings
ACC_001772,CUST_01772,Savings,2021-11-15,233619.69,BR033,RM_009,Savings
ACC_001773,CUST_01773,Savings,2024-01-19,11701.49,BR009,RM_069,Savings
ACC_001774,CUST_01774,Current,2021-04-03,49507.09,BR023,RM_045,Current
ACC_001775,CUST_01775,Savings,2023-08-01,2712.47,BR013,RM_049,Savings
ACC_001776,CUST_01776,Savings,2022-08-08,20367.78,BR028,RM_080,Savings
ACC_001777,CUST_01777,Salary,2024-12-10,32742.5,BR025,RM_038,Salary
ACC_001778,CUST_01778,Salary,2021-07-09,17525.08,BR044,RM_054,Salary
ACC_001779,CUST_01779,Current,2024-01-30,24270.88,BR048,RM_034,Current
ACC_001780,CUST_01780,Savings,2023-12-29,26401.14,BR025,RM_096,Savings
ACC_001781,CUST_01781,Savings,2026-03-27,7989.94,BR037,RM_058,Savings
ACC_001782,CUST_01782,Salary,2022-05-31,6573.59,BR013,RM_037,Salary
ACC_001783,CUST_01783,Current,2021-03-11,27294.39,BR034,RM_090,Current
ACC_001784,CUST_01784,Savings,2024-05-17,44996.19,BR047,RM_082,Savings
ACC_001785,CUST_01785,Savings,2023-10-15,40325.16,BR003,RM_048,Savings
ACC_001786,CUST_01786,Current,2024-06-18,8626.36,BR043,RM_024,Current
ACC_001787,CUST_01787,Savings,2025-11-13,87243.91,BR006,RM_030,Savings
ACC_001788,CUST_01788,Salary,2026-02-05,22766.12,BR024,RM_044,Salary
ACC_001789,CUST_01789,Savings,2022-04-09,718.0,BR048,RM_091,Savings
ACC_001790,CUST_01790,Savings,2024-12-15,292904.44,BR040,RM_021,Savings
ACC_001791,CUST_01791,Savings,2024-06-28,720678.15,BR009,RM_004,Savings
ACC_001792,CUST_01792,Current,2024-02-11,354185.02,BR032,RM_034,Current
ACC_001793,CUST_01793,Savings,2025-09-19,4711.71,BR009,RM_085,Savings
ACC_001794,CUST_01794,Current,2022-01-13,1215302.14,BR006,RM_067,Current
ACC_001795,CUST_01795,Savings,2025-02-25,174526.74,BR014,RM_083,Savings
ACC_001796,CUST_01796,Salary,2025-05-26,6712.81,BR015,RM_033,Salary
ACC_001797,CUST_01797,Savings,2022-08-26,12586.78,BR034,RM_091,Savings
ACC_001798,CUST_01798,Savings,2021-07-01,400153.79,BR046,RM_061,Savings
ACC_001799,CUST_01799,Savings,2021-10-13,418213.02,BR044,RM_041,Savings
ACC_001800,CUST_01800,Savings,2026-01-30,72635.75,BR028,RM_069,Savings
ACC_001801,CUST_01801,Savings,2022-01-30,4193.47,BR023,RM_038,Savings
ACC_001802,CUST_01802,Savings,2025-05-20,3781.57,BR026,RM_082,Savings
ACC_001803,CUST_01803,Savings,2025-07-02,25979.03,BR031,RM_082,Savings
ACC_001804,CUST_01804,Savings,2022-03-08,4288.63,BR012,RM_082,Savings
ACC_001805,CUST_01805,Savings,2025-04-01,42454.61,BR033,RM_027,Savings
ACC_001806,CUST_01806,Salary,2025-08-29,13598.43,BR015,RM_086,Salary
ACC_001807,CUST_01807,Savings,2023-09-28,29177.23,BR038,RM_017,Savings
ACC_001808,CUST_01808,Savings,2026-02-28,76375.78,BR005,RM_071,Savings
ACC_001809,CUST_01809,Savings,2026-07-06,-3355.73,BR019,RM_033,Savings
