Log_ID,Customer_ID,Login_Date,App_Page,Session_Duration_Min,Feature_Used
LOG_00022921,CUST_01509,2024-12-11,Profile,4.7,Fund Transfer
LOG_00022922,CUST_06306,2026-07-27,Accounts,6.2,KYC Upload
LOG_00022923,CUST_04472,2024-07-31,Loans,27.3,Profile
LOG_00022924,CUST_00428,2024-04-21,Loans,16.8,Profile
LOG_00022925,CUST_05704,2026-03-21,Loans,6.4,KYC Upload
LOG_00022926,CUST_10029,2025-09-05,Transfers,10.2,Fund Transfer
LOG_00022927,CUST_09524,2023-08-29,Accounts,17.0,KYC Upload
LOG_00022928,CUST_05096,2026-04-30,Cards,7.2,Bill Payment
LOG_00022929,CUST_06232,2026-05-28,Profile,24.9,KYC Upload
LOG_00022930,CUST_05299,2023-05-20,Cards,8.9,KYC Upload
LOG_00022931,CUST_09356,2025-09-13,Payments,18.8,Login
LOG_00022932,CUST_02826,2025-04-24,Accounts,21.5,Balance Inquiry
LOG_00022933,CUST_07479,2024-09-25,Loans,14.0,Bill Payment
LOG_00022934,CUST_05518,2023-10-20,Accounts,9.8,KYC Upload
LOG_00022935,CUST_04092,2025-09-27,Transfers,17.0,Login
LOG_00022936,CUST_04182,2024-12-25,Loans,9.1,Balance Inquiry
LOG_00022937,CUST_03732,2026-05-20,Payments,3.8,Fund Transfer
LOG_00022938,CUST_05061,2024-09-22,Accounts,9.5,Bill Payment
LOG_00022939,CUST_09611,2025-12-30,Home,7.5,Balance Inquiry
LOG_00022940,CUST_06840,2024-07-09,Cards,1.3,Profile
LOG_00022941,CUST_03355,2023-04-21,Profile,4.2,Balance Inquiry
LOG_00022942,CUST_03758,2024-10-18,Loans,13.7,Profile
LOG_00022943,CUST_09317,2025-01-16,Cards,6.0,Login
LOG_00022944,CUST_00862,2024-05-28,Loans,7.7,KYC Upload
LOG_00022945,CUST_06881,2026-01-28,KYC,10.7,KYC Upload
LOG_00022946,CUST_07563,2023-12-16,Accounts,11.1,Card Management
LOG_00022947,CUST_04909,2024-02-21,Loans,5.0,Profile
LOG_00022948,CUST_07937,2024-04-13,Loans,9.6,Card Management
LOG_00022949,CUST_02666,2024-05-24,KYC,3.9,Fund Transfer
LOG_00022950,CUST_04975,2023-03-28,Loans,12.0,Login
LOG_00022951,CUST_05273,2025-06-02,Accounts,5.5,Card Management
LOG_00022952,CUST_06166,2025-05-03,Profile,14.2,Fund Transfer
LOG_00022953,CUST_01644,2024-02-10,KYC,8.5,Bill Payment
LOG_00022954,CUST_01588,2024-10-16,Accounts,4.3,Login
LOG_00022955,CUST_09277,2024-09-20,KYC,13.4,
LOG_00022956,CUST_10021,2024-06-17,KYC,9.4,Fund Transfer
LOG_00022957,CUST_10168,2026-04-22,KYC,15.0,KYC Upload
LOG_00022958,CUST_07125,2025-04-30,Cards,4.6,Bill Payment
LOG_00022959,CUST_08234,2025-07-25,Cards,8.7,Profile
LOG_00022960,CUST_02054,2023-04-27,Profile,14.8,Fund Transfer
LOG_00022961,CUST_06366,2023-03-03,Home,6.3,Bill Payment
LOG_00022962,CUST_05050,2023-04-30,Transfers,8.7,Fund Transfer
LOG_00022963,CUST_05638,2026-04-08,KYC,5.8,Profile
LOG_00022964,CUST_04339,2024-10-07,KYC,12.2,Login
LOG_00022965,CUST_01507,2023-11-25,Accounts,3.7,Card Management
LOG_00022966,CUST_05064,2026-04-01,Payments,3.9,Login
LOG_00022967,CUST_09952,2025-10-18,Payments,4.5,Fund Transfer
LOG_00022968,CUST_03471,2024-04-08,Cards,22.5,Login
LOG_00022969,CUST_06962,2025-05-22,Cards,8.3,Profile
LOG_00022970,CUST_02530,2024-05-16,Transfers,2.8,Card Management
LOG_00022971,CUST_03003,2025-10-07,Home,9.8,Card Management
LOG_00022972,CUST_00376,2025-03-29,Cards,4.2,Fund Transfer
LOG_00022973,CUST_07118,2024-04-03,Loans,10.0,Login
LOG_00022974,CUST_07361,2023-01-18,Loans,4.7,Bill Payment
LOG_00022975,CUST_09924,2025-01-08,Payments,4.0,Profile
LOG_00022976,CUST_01907,2023-04-12,Cards,20.8,Profile
LOG_00022977,CUST_06241,2023-05-23,Accounts,9.9,Bill Payment
LOG_00022978,CUST_08668,2025-04-27,Loans,15.4,Bill Payment
LOG_00022979,CUST_00520,2023-12-05,Transfers,2.1,Fund Transfer
LOG_00022980,CUST_03541,2025-06-25,Accounts,4.9,KYC Upload
LOG_00022981,CUST_07247,2026-01-26,Loans,2.4,Balance Inquiry
LOG_00022982,CUST_06269,2024-03-23,Cards,9.3,KYC Upload
LOG_00022983,CUST_00645,2024-04-21,Loans,8.2,Login
LOG_00022984,CUST_06852,2023-05-30,Loans,27.6,Fund Transfer
LOG_00022985,CUST_06213,2024-11-07,Profile,7.5,Balance Inquiry
LOG_00022986,CUST_05485,2024-06-12,Payments,7.1,Bill Payment
LOG_00022987,CUST_09562,2025-04-01,Accounts,15.6,Login
LOG_00022988,CUST_09438,2023-04-13,Loans,9.7,Profile
LOG_00022989,CUST_05796,2025-05-21,Home,7.3,Login
LOG_00022990,CUST_03631,2023-06-10,Cards,5.8,Login
LOG_00022991,CUST_07515,2025-10-25,Home,13.7,Balance Inquiry
LOG_00022992,CUST_07558,2023-01-24,Cards,5.4,Card Management
LOG_00022993,CUST_05933,2024-07-22,Transfers,21.1,Card Management
LOG_00022994,CUST_03196,2026-01-02,KYC,9.9,Login
LOG_00022995,CUST_01064,2025-10-13,Loans,6.2,KYC Upload
LOG_00022996,CUST_01401,2023-01-29,Payments,10.6,
LOG_00022997,CUST_02769,2026-04-26,Accounts,8.7,Login
LOG_00022998,CUST_05189,2023-07-27,Loans,2.8,Balance Inquiry
LOG_00022999,CUST_08806,2025-04-04,Cards,9.9,KYC Upload
LOG_00023000,CUST_03860,2025-07-19,Loans,7.5,Fund Transfer
LOG_00023001,CUST_08508,2024-10-19,Profile,7.8,Profile
LOG_00023002,CUST_01851,2024-07-29,Profile,3.9,KYC Upload
LOG_00023003,CUST_03920,2025-01-25,Cards,17.1,Profile
LOG_00023004,CUST_04537,2024-08-15,KYC,14.2,Login
LOG_00023005,CUST_08939,2024-01-04,Accounts,15.2,Profile
LOG_00023006,CUST_06109,2025-09-28,Accounts,13.7,Bill Payment
LOG_00023007,CUST_05746,2023-09-20,Transfers,2.8,Login
LOG_00023008,CUST_06502,2024-07-26,Payments,18.6,Fund Transfer
LOG_00023009,CUST_02140,2025-03-21,Profile,7.5,Profile
LOG_00023010,CUST_06449,2025-10-21,Home,20.6,Fund Transfer
LOG_00023011,CUST_05408,2023-09-09,Payments,5.5,Fund Transfer
LOG_00023012,CUST_03969,2023-01-10,Profile,26.8,Bill Payment
LOG_00023013,CUST_03388,2024-05-13,KYC,5.2,Card Management
LOG_00023014,CUST_03048,2025-02-27,Accounts,18.0,Bill Payment
LOG_00023015,CUST_08168,2024-08-02,Loans,11.6,Bill Payment
LOG_00023016,CUST_08204,2023-11-14,KYC,12.3,KYC Upload
LOG_00023017,CUST_06478,2023-04-22,Transfers,6.8,Balance Inquiry
LOG_00023018,CUST_02264,2024-11-15,Loans,8.3,Bill Payment
LOG_00023019,CUST_04942,2024-10-11,Transfers,1.0,KYC Upload
LOG_00023020,CUST_06388,2024-05-06,Loans,7.0,Bill Payment
LOG_00023021,CUST_06986,2024-09-02,KYC,5.2,Bill Payment
LOG_00023022,CUST_08508,2023-05-17,Transfers,7.9,Fund Transfer
LOG_00023023,CUST_00582,2023-01-24,Accounts,4.8,KYC Upload
LOG_00023024,CUST_09610,2023-12-07,Cards,9.6,Balance Inquiry
LOG_00023025,CUST_01804,2023-07-12,Transfers,8.4,KYC Upload
LOG_00023026,CUST_08589,2024-07-09,Home,11.5,Profile
LOG_00023027,CUST_00738,2025-07-09,Payments,2.8,Bill Payment
LOG_00023028,CUST_05567,2024-08-27,Loans,10.9,Balance Inquiry
LOG_00023029,CUST_07644,2026-05-31,Profile,4.9,Balance Inquiry
LOG_00023030,CUST_09053,2023-11-07,Loans,9.4,Balance Inquiry
LOG_00023031,CUST_04679,2026-01-15,Profile,28.8,Card Management
LOG_00023032,CUST_00031,2026-07-22,Loans,15.2,Profile
LOG_00023033,CUST_09340,2025-06-03,Loans,8.9,Login
LOG_00023034,CUST_05579,2024-11-21,Accounts,5.4,Profile
LOG_00023035,CUST_09309,2025-12-20,Loans,14.3,Profile
LOG_00023036,CUST_03933,2026-02-19,Loans,27.1,Card Management
LOG_00023037,CUST_07753,2023-03-04,Profile,4.5,Login
LOG_00023038,CUST_08661,2024-11-09,Payments,7.7,Login
LOG_00023039,CUST_08125,2026-02-13,Transfers,13.0,Card Management
LOG_00023040,CUST_04809,2023-05-27,Transfers,9.2,Profile
LOG_00023041,CUST_08039,2025-08-07,Home,3.0,Bill Payment
LOG_00023042,CUST_09734,2023-02-13,Payments,12.9,Fund Transfer
LOG_00023043,CUST_09835,2024-02-25,Transfers,3.5,Bill Payment
LOG_00023044,CUST_05857,2026-01-08,Accounts,7.2,Fund Transfer
LOG_00023045,CUST_02643,2025-12-31,Transfers,3.8,Card Management
LOG_00023046,CUST_09027,2023-06-15,Accounts,8.8,Fund Transfer
LOG_00023047,CUST_08883,2023-08-22,Home,5.1,Profile
LOG_00023048,CUST_02952,2024-09-01,KYC,5.0,Card Management
LOG_00023049,CUST_03441,2025-03-12,Home,11.2,Fund Transfer
LOG_00023050,CUST_03504,2025-06-09,Payments,2.7,Fund Transfer
LOG_00023051,CUST_08377,2025-12-28,Cards,5.1,Card Management
LOG_00023052,CUST_04356,2025-01-17,KYC,30.1,Profile
LOG_00023053,CUST_03354,2026-05-12,Accounts,4.5,Fund Transfer
LOG_00023054,CUST_02878,2023-04-08,Transfers,6.9,KYC Upload
LOG_00023055,CUST_09166,2025-05-19,Transfers,11.7,Bill Payment
LOG_00023056,CUST_00156,2025-11-26,Home,2.1,Balance Inquiry
LOG_00023057,CUST_03978,2023-02-06,Accounts,16.2,Balance Inquiry
LOG_00023058,CUST_01974,2023-05-14,Cards,19.0,Bill Payment
LOG_00023059,CUST_01268,2025-12-02,KYC,1.3,KYC Upload
LOG_00023060,CUST_09443,2024-01-17,Payments,9.6,Fund Transfer
LOG_00023061,CUST_06122,2023-12-31,Accounts,9.5,Profile
LOG_00023062,CUST_01128,2024-08-12,Transfers,8.4,Fund Transfer
LOG_00023063,CUST_05102,2025-01-20,Profile,5.9,Profile
LOG_00023064,CUST_07303,2024-02-15,Transfers,6.4,Login
LOG_00023065,CUST_06750,2024-02-29,Home,9.4,KYC Upload
LOG_00023066,CUST_05891,2024-02-05,Home,16.2,Balance Inquiry
LOG_00023067,CUST_03880,2025-05-23,Loans,6.9,Profile
LOG_00023068,CUST_04368,2023-09-01,KYC,16.2,Bill Payment
LOG_00023069,CUST_00070,2023-11-24,Home,5.4,Card Management
LOG_00023070,CUST_00009,2023-12-28,Payments,11.7,Card Management
LOG_00023071,CUST_01471,2023-01-22,KYC,8.3,Bill Payment
LOG_00023072,CUST_02110,2023-11-16,Profile,2.3,Bill Payment
LOG_00023073,CUST_04678,2024-04-07,Cards,13.9,Login
LOG_00023074,CUST_04954,2023-02-11,Payments,8.9,Card Management
LOG_00023075,CUST_04913,2024-09-24,Payments,6.4,Fund Transfer
LOG_00023076,CUST_06352,2023-04-09,Accounts,8.9,Fund Transfer
LOG_00023077,CUST_08093,2025-03-13,Profile,10.0,Fund Transfer
LOG_00023078,CUST_10194,2026-06-08,Transfers,8.8,Profile
LOG_00023079,CUST_09235,2025-09-23,Accounts,15.0,KYC Upload
LOG_00023080,CUST_07024,2023-03-09,Loans,4.8,Bill Payment
LOG_00023081,CUST_05192,2025-07-16,Accounts,2.2,Balance Inquiry
LOG_00023082,CUST_03712,2023-04-25,Profile,9.5,KYC Upload
LOG_00023083,CUST_04355,2024-11-06,Accounts,13.6,Balance Inquiry
LOG_00023084,CUST_07067,2023-08-08,Payments,2.8,Card Management
LOG_00023085,CUST_08144,2023-09-12,Transfers,2.9,Balance Inquiry
LOG_00023086,CUST_00984,2025-09-24,Loans,8.1,Card Management
LOG_00023087,CUST_04784,2023-04-26,Payments,6.2,Bill Payment
LOG_00023088,CUST_09219,2024-02-24,Payments,1.9,Bill Payment
LOG_00023089,CUST_03303,2026-02-03,Accounts,11.7,Fund Transfer
LOG_00023090,CUST_01445,2024-05-03,Cards,24.1,Login
LOG_00023091,CUST_09398,2023-01-21,Loans,18.9,Login
LOG_00023092,CUST_10104,2024-03-10,Transfers,8.2,Login
LOG_00023093,CUST_03438,2023-04-17,KYC,9.1,Profile
LOG_00023094,CUST_09412,2024-11-02,Cards,11.4,Card Management
LOG_00023095,CUST_04266,2024-05-20,Loans,17.3,Profile
LOG_00023096,CUST_00851,2024-09-16,Payments,11.3,Balance Inquiry
LOG_00023097,CUST_01030,2025-07-22,Home,5.3,Bill Payment
LOG_00023098,CUST_00432,2025-07-31,Transfers,1.1,Login
LOG_00023099,CUST_06387,2024-03-03,Cards,3.3,Card Management
LOG_00023100,CUST_07195,2023-12-16,Accounts,16.7,KYC Upload
LOG_00023101,CUST_07043,2026-02-20,Cards,2.3,Profile
LOG_00023102,CUST_04802,2024-04-27,Cards,8.6,Card Management
LOG_00023103,CUST_05261,2023-12-29,Transfers,8.6,Bill Payment
LOG_00023104,CUST_00339,2025-10-01,KYC,6.2,Balance Inquiry
LOG_00023105,CUST_04769,2025-03-08,Profile,8.3,Balance Inquiry
LOG_00023106,CUST_07364,2023-03-17,Payments,5.2,Card Management
LOG_00023107,CUST_01265,2026-03-13,Home,3.5,
LOG_00023108,CUST_03486,2025-01-10,Transfers,8.7,Balance Inquiry
LOG_00023109,CUST_05193,2024-08-04,Cards,5.1,Profile
LOG_00023110,CUST_06930,2025-05-25,Home,6.1,Bill Payment
LOG_00023111,CUST_04112,2023-10-19,Payments,8.3,Profile
LOG_00023112,CUST_09292,2023-03-04,Transfers,5.6,Bill Payment
LOG_00023113,CUST_04954,2023-07-13,Payments,9.2,Fund Transfer
LOG_00023114,CUST_01209,2025-10-30,KYC,11.7,Fund Transfer
LOG_00023115,CUST_06428,2024-10-02,Loans,18.9,KYC Upload
LOG_00023116,CUST_07361,2025-01-08,KYC,1.6,Balance Inquiry
LOG_00023117,CUST_09264,2024-03-02,KYC,11.0,KYC Upload
LOG_00023118,CUST_05002,2024-05-14,Home,5.5,Card Management
LOG_00023119,CUST_06598,2025-02-12,KYC,13.8,KYC Upload
LOG_00023120,CUST_05728,2026-05-30,Transfers,6.5,Card Management
LOG_00023121,CUST_01297,2025-04-24,Cards,5.2,Bill Payment
LOG_00023122,CUST_00108,2023-04-10,Payments,8.4,Balance Inquiry
LOG_00023123,CUST_06691,2026-06-21,Profile,8.8,Profile
LOG_00023124,CUST_08761,2023-03-31,Transfers,5.5,Profile
LOG_00023125,CUST_03328,2023-01-25,Loans,4.7,Profile
LOG_00023126,CUST_02059,2025-11-21,Loans,4.6,Profile
LOG_00023127,CUST_04880,2024-05-19,Cards,3.4,KYC Upload
LOG_00023128,CUST_09955,2024-12-25,Accounts,12.6,Bill Payment
LOG_00023129,CUST_03186,2026-06-28,Transfers,9.3,Bill Payment
LOG_00023130,CUST_00973,2023-11-11,Cards,14.2,KYC Upload
LOG_00023131,CUST_04678,2025-07-26,Transfers,7.6,Fund Transfer
LOG_00023132,CUST_06519,2026-01-27,Cards,10.6,Profile
LOG_00023133,CUST_04839,2025-12-01,Payments,19.6,Bill Payment
LOG_00023134,CUST_02746,2024-12-29,KYC,10.2,Card Management
LOG_00023135,CUST_01228,2023-12-21,Accounts,4.1,Balance Inquiry
LOG_00023136,CUST_01787,2026-07-27,Cards,15.0,Card Management
LOG_00023137,CUST_02369,2026-04-10,Profile,12.7,Bill Payment
LOG_00023138,CUST_05530,2023-10-01,KYC,5.7,Fund Transfer
LOG_00023139,CUST_00022,2026-02-10,KYC,13.2,Fund Transfer
LOG_00023140,CUST_09568,2024-04-23,Transfers,6.4,KYC Upload
LOG_00023141,CUST_08231,2024-08-20,Profile,6.3,Fund Transfer
LOG_00023142,CUST_05636,2023-08-26,Loans,6.6,KYC Upload
LOG_00023143,CUST_09485,2024-12-18,Home,10.1,Card Management
LOG_00023144,CUST_05643,2025-07-04,Home,2.8,Fund Transfer
LOG_00023145,CUST_04401,2024-10-07,Loans,6.3,Bill Payment
LOG_00023146,CUST_00375,2024-03-16,Accounts,4.8,Balance Inquiry
LOG_00023147,CUST_07823,2026-01-25,KYC,11.5,KYC Upload
LOG_00023148,CUST_06587,2025-12-21,KYC,28.4,Fund Transfer
LOG_00023149,CUST_02589,2023-01-05,Profile,6.0,Fund Transfer
LOG_00023150,CUST_06227,2024-09-05,Cards,11.6,Fund Transfer
LOG_00023151,CUST_00370,2025-01-11,Loans,6.6,Fund Transfer
LOG_00023152,CUST_03769,2025-12-27,Accounts,14.4,
LOG_00023153,CUST_04008,2024-01-16,Profile,8.9,Fund Transfer
LOG_00023154,CUST_08155,2024-05-27,KYC,5.3,KYC Upload
LOG_00023155,CUST_02044,2026-06-07,Profile,1.3,Profile
LOG_00023156,CUST_09551,2024-10-28,Transfers,11.0,Bill Payment
LOG_00023157,CUST_09015,2024-06-07,KYC,6.4,Fund Transfer
LOG_00023158,CUST_03828,2023-06-08,Transfers,3.7,
LOG_00023159,CUST_05823,2025-01-03,Transfers,7.8,Balance Inquiry
LOG_00023160,CUST_08870,2025-02-02,Cards,15.2,Balance Inquiry
LOG_00023161,CUST_04425,2023-01-06,Home,12.8,KYC Upload
LOG_00023162,CUST_06245,2024-08-01,Home,5.7,Profile
LOG_00023163,CUST_09278,2024-07-24,Cards,10.6,Fund Transfer
LOG_00023164,CUST_04374,2026-03-04,KYC,10.7,Fund Transfer
LOG_00023165,CUST_01019,2024-05-24,Profile,18.3,KYC Upload
LOG_00023166,CUST_08918,2024-08-13,Payments,1.2,KYC Upload
LOG_00023167,CUST_05440,2025-10-24,Payments,9.5,Profile
LOG_00023168,CUST_00868,2025-08-15,Accounts,2.1,Balance Inquiry
LOG_00023169,CUST_05108,2026-06-29,Loans,10.2,Fund Transfer
LOG_00023170,CUST_07078,2023-04-25,Home,5.1,Profile
LOG_00023171,CUST_06958,2026-04-03,Payments,5.0,Fund Transfer
LOG_00023172,CUST_09352,2023-02-28,Accounts,8.3,Balance Inquiry
LOG_00023173,CUST_04701,2025-01-20,Profile,8.3,Login
LOG_00023174,CUST_04197,2026-06-08,Accounts,8.4,Login
LOG_00023175,CUST_06322,2024-12-09,Transfers,28.0,KYC Upload
LOG_00023176,CUST_00599,2023-02-12,Transfers,17.1,Bill Payment
LOG_00023177,CUST_02458,2023-05-01,KYC,3.3,Bill Payment
LOG_00023178,CUST_08106,2025-12-25,Accounts,2.4,Bill Payment
LOG_00023179,CUST_07832,2023-07-07,Home,15.1,Bill Payment
LOG_00023180,CUST_04678,2024-05-24,Loans,8.4,Bill Payment
LOG_00023181,CUST_01714,2025-04-19,Loans,21.8,KYC Upload
LOG_00023182,CUST_07285,2025-11-24,Cards,32.2,KYC Upload
LOG_00023183,CUST_07371,2023-05-11,Home,16.0,Balance Inquiry
LOG_00023184,CUST_05148,2025-09-14,Accounts,9.8,Balance Inquiry
LOG_00023185,CUST_00332,2024-09-27,Payments,6.2,Card Management
LOG_00023186,CUST_09462,2026-06-06,Profile,4.5,Balance Inquiry
LOG_00023187,CUST_01332,2023-05-18,Loans,10.4,Login
LOG_00023188,CUST_09728,2023-05-27,Loans,4.2,Profile
LOG_00023189,CUST_02155,2025-06-17,Loans,8.3,Card Management
LOG_00023190,CUST_02790,2024-01-16,Profile,4.6,Balance Inquiry
LOG_00023191,CUST_05582,2023-12-02,Accounts,4.9,Login
LOG_00023192,CUST_01155,2023-11-03,Payments,5.8,Card Management
LOG_00023193,CUST_06253,2026-06-27,Cards,21.0,Profile
LOG_00023194,CUST_09031,2025-02-13,Cards,5.4,Fund Transfer
LOG_00023195,CUST_02500,2025-10-31,Transfers,4.2,Card Management
LOG_00023196,CUST_04111,2025-02-03,Loans,7.1,Card Management
LOG_00023197,CUST_08167,2024-11-22,Cards,9.6,Fund Transfer
LOG_00023198,CUST_08088,2026-02-11,Cards,2.5,KYC Upload
LOG_00023199,CUST_07490,2024-12-29,Accounts,20.4,KYC Upload
LOG_00023200,CUST_05374,2024-03-10,Cards,10.2,Login
LOG_00023201,CUST_04160,2024-08-01,Payments,15.0,Card Management
LOG_00023202,CUST_05304,2023-11-16,Home,5.5,Bill Payment
LOG_00023203,CUST_00318,2025-01-23,Transfers,27.4,Bill Payment
LOG_00023204,CUST_06605,2024-01-19,KYC,17.6,KYC Upload
LOG_00023205,CUST_05031,2023-04-28,Transfers,5.4,Fund Transfer
LOG_00023206,CUST_08571,2023-02-13,Profile,11.8,Login
LOG_00023207,CUST_02871,2024-08-06,Accounts,7.2,KYC Upload
LOG_00023208,CUST_00544,2023-06-23,Home,14.5,Login
LOG_00023209,CUST_04437,2023-07-15,Accounts,6.5,Fund Transfer
LOG_00023210,CUST_02813,2024-08-30,Cards,2.6,Bill Payment
LOG_00023211,CUST_05774,2023-04-21,Home,8.8,KYC Upload
LOG_00023212,CUST_00851,2026-08-02,Profile,13.7,KYC Upload
LOG_00023213,CUST_01762,2026-02-12,Accounts,2.1,KYC Upload
LOG_00023214,CUST_08310,2024-07-23,Accounts,7.1,Login
LOG_00023215,CUST_05958,2024-01-25,Loans,4.6,Login
LOG_00023216,CUST_01485,2024-01-25,Transfers,3.9,Balance Inquiry
LOG_00023217,CUST_01972,2026-05-02,Payments,8.7,Fund Transfer
LOG_00023218,CUST_09745,2025-09-09,Accounts,11.4,Profile
LOG_00023219,CUST_08520,2025-02-15,Profile,5.3,Bill Payment
LOG_00023220,CUST_06204,2026-01-01,Profile,7.0,Card Management
LOG_00023221,CUST_02991,2024-12-17,Transfers,10.5,Fund Transfer
LOG_00023222,CUST_05903,2023-11-17,Home,3.3,Profile
LOG_00023223,CUST_01696,2025-03-20,Payments,4.3,Login
LOG_00023224,CUST_09665,2026-07-17,Cards,1.0,Fund Transfer
LOG_00023225,CUST_00987,2024-02-17,Loans,5.2,Profile
LOG_00023226,CUST_00469,2025-12-26,Accounts,4.1,Fund Transfer
LOG_00023227,CUST_05329,2026-05-07,Cards,1.4,Profile
LOG_00023228,CUST_06714,2024-10-15,Home,12.0,Fund Transfer
LOG_00023229,CUST_08805,2024-05-17,Accounts,7.4,Bill Payment
LOG_00023230,CUST_06082,2026-01-20,Transfers,6.3,Login
LOG_00023231,CUST_06625,2025-07-27,Payments,3.3,Login
LOG_00023232,CUST_02010,2026-01-03,Transfers,15.5,Fund Transfer
LOG_00023233,CUST_02518,2025-05-30,Transfers,6.5,Fund Transfer
LOG_00023234,CUST_05790,2026-05-09,Transfers,18.3,KYC Upload
LOG_00023235,CUST_06601,2025-05-29,Payments,2.1,Fund Transfer
LOG_00023236,CUST_03750,2025-05-07,Payments,8.7,Card Management
LOG_00023237,CUST_06059,2023-01-02,Cards,8.4,Card Management
LOG_00023238,CUST_00692,2026-07-29,Transfers,6.3,KYC Upload
LOG_00023239,CUST_07130,2026-06-19,Profile,6.7,
LOG_00023240,CUST_06159,2026-03-29,Transfers,7.5,Login
LOG_00023241,CUST_05165,2023-01-05,KYC,8.0,Login
LOG_00023242,CUST_02297,2025-05-31,Payments,9.5,Login
LOG_00023243,CUST_04868,2024-10-28,Home,2.3,KYC Upload
LOG_00023244,CUST_03189,2025-02-12,Profile,9.4,Card Management
LOG_00023245,CUST_05281,2024-02-28,Transfers,26.2,Login
LOG_00023246,CUST_07057,2026-04-15,Profile,13.4,Profile
LOG_00023247,CUST_04251,2026-06-11,Payments,10.6,Bill Payment
LOG_00023248,CUST_08353,2024-03-25,Payments,17.3,Card Management
LOG_00023249,CUST_02317,2024-01-30,Accounts,7.6,Bill Payment
LOG_00023250,CUST_08439,2026-05-24,Payments,5.5,Card Management
LOG_00023251,CUST_09046,2025-06-27,Home,11.5,Bill Payment
LOG_00023252,CUST_04650,2025-09-17,Loans,14.7,Profile
LOG_00023253,CUST_01281,2024-07-22,Loans,3.8,Login
LOG_00023254,CUST_07575,2025-01-28,Profile,11.2,Balance Inquiry
LOG_00023255,CUST_00968,2023-12-10,Accounts,4.4,Fund Transfer
LOG_00023256,CUST_07880,2026-05-18,Accounts,1.2,Profile
LOG_00023257,CUST_00896,2024-03-25,Payments,2.2,Balance Inquiry
LOG_00023258,CUST_03884,2025-01-26,Profile,5.8,KYC Upload
LOG_00023259,CUST_06928,2024-01-12,KYC,3.5,Login
LOG_00023260,CUST_03209,2023-10-19,KYC,11.1,Card Management
LOG_00023261,CUST_01209,2026-02-26,Cards,11.7,Bill Payment
LOG_00023262,CUST_10158,2025-02-17,Payments,19.0,Login
LOG_00023263,CUST_06915,2024-12-13,KYC,12.1,Login
LOG_00023264,CUST_01301,2026-05-07,Home,3.0,KYC Upload
LOG_00023265,CUST_06650,2025-12-05,Home,7.3,Balance Inquiry
LOG_00023266,CUST_00596,2024-04-03,Loans,1.3,Card Management
LOG_00023267,CUST_02423,2025-01-17,Transfers,14.1,Fund Transfer
LOG_00023268,CUST_09792,2026-03-05,Payments,7.6,KYC Upload
LOG_00023269,CUST_08799,2024-07-14,Profile,1.0,Card Management
LOG_00023270,CUST_03038,2026-01-15,Accounts,9.2,Bill Payment
LOG_00023271,CUST_03866,2024-02-17,Profile,5.8,Login
LOG_00023272,CUST_01788,2026-01-31,Profile,3.2,Profile
LOG_00023273,CUST_04160,2025-06-13,Cards,6.0,Card Management
LOG_00023274,CUST_07512,2024-09-21,Transfers,9.9,KYC Upload
LOG_00023275,CUST_02664,2024-05-30,Home,1.8,Login
LOG_00023276,CUST_06061,2023-06-15,Accounts,10.2,Bill Payment
LOG_00023277,CUST_07073,2025-09-13,Payments,12.6,KYC Upload
LOG_00023278,CUST_01526,2024-08-12,Loans,16.7,Card Management
LOG_00023279,CUST_07962,2024-12-06,Profile,7.5,Card Management
LOG_00023280,CUST_09674,2024-05-26,Cards,2.4,Card Management
LOG_00023281,CUST_01549,2026-05-10,Loans,2.3,Card Management
LOG_00023282,CUST_01173,2024-11-10,Loans,7.2,Bill Payment
LOG_00023283,CUST_06207,2024-04-23,Transfers,8.7,Card Management
LOG_00023284,CUST_06584,2025-02-26,Cards,2.1,Balance Inquiry
LOG_00023285,CUST_05123,2025-01-13,KYC,6.9,Fund Transfer
LOG_00023286,CUST_09616,2026-05-09,Accounts,9.1,KYC Upload
LOG_00023287,CUST_05432,2024-07-24,Accounts,16.7,KYC Upload
LOG_00023288,CUST_06796,2025-07-30,KYC,9.2,Balance Inquiry
LOG_00023289,CUST_09103,2026-02-19,Profile,17.6,KYC Upload
LOG_00023290,CUST_05034,2024-08-04,Loans,4.5,Profile
LOG_00023291,CUST_06295,2026-07-24,KYC,5.1,Profile
LOG_00023292,CUST_06360,2025-07-24,Home,8.8,Fund Transfer
LOG_00023293,CUST_06182,2024-11-03,KYC,5.9,KYC Upload
LOG_00023294,CUST_06448,2026-07-25,Transfers,7.1,Fund Transfer
LOG_00023295,CUST_03160,2025-10-04,Payments,11.7,KYC Upload
LOG_00023296,CUST_00406,2025-07-18,Payments,14.8,Balance Inquiry
LOG_00023297,CUST_07266,2025-06-24,Cards,1.9,Bill Payment
LOG_00023298,CUST_02367,2024-03-29,Loans,17.2,Balance Inquiry
LOG_00023299,CUST_08976,2023-01-05,Cards,7.4,Login
LOG_00023300,CUST_00138,2024-07-10,Loans,4.6,KYC Upload
LOG_00023301,CUST_03821,2023-09-28,Profile,6.1,Balance Inquiry
LOG_00023302,CUST_02567,2023-10-05,Accounts,3.2,Card Management
LOG_00023303,CUST_06306,2024-02-12,Payments,24.7,KYC Upload
LOG_00023304,CUST_00980,2023-08-30,Home,18.7,Balance Inquiry
